CPUs,Input Parameters,Output,Simulation Time
8,"[[0.15039531801571754, 0.19752252730589695, 0.21701376884869705, 0.1300377436189708, 0.24933703256395964, 0.2185391133629641, 0.31077635342783927, 0.21653941702195698, 0.17885270068404804, 0.12604030314313291, 0.09367498612412628, 0.20826588010328115]]","[[1230679.0, 1230679.0]]",5.89
8,"[[0.28415256373110925, 0.20661331248864132, 0.26662330249028526, 0.1068736116275902, 0.18802095883015693, 0.3170846466803241, 0.1416984747846653, 0.08641449806834231, 0.11826277293235311, 0.21090537706970483, 0.15771681473021476, 0.2669369664130996]]","[[64171120.0, 64171120.0]]",5.67
8,"[[0.2803309814979488, 0.28650189422416616, 0.24485920619743867, 0.12978760821405005, 0.27141483390598004, 0.1284622334474871, 0.3604188979989402, 0.12371839070278508, 0.1306974697575612, 0.15201155067007766, 0.22748427066681728, 0.10708297251834707]]","[[64171120.0, 64171120.0]]",4.91
8,"[[0.22200115522594904, 0.12007607396513147, 0.24639325075727786, 0.19813021111272458, 0.19288803534299212, 0.1213360801614591, 0.3156436849228829, 0.23148131725875928, 0.2200599729997099, 0.4304162733428275, 0.12265965850077185, 0.26567391154737785]]","[[5450150.0, 5450150.0]]",5.31
8,"[[0.2251040325671302, 0.20053533014180822, 0.21643956146753904, 0.31637429411501755, 0.20729138399783975, 0.16291690092911393, 0.2315776881685455, 0.2787637031437703, 0.24226916047089947, 0.10777172279338627, 0.22596735510054233, 0.20378791178541558]]","[[31821840.0, 31821840.0]]",5.06
8,"[[0.21743133961694217, 0.21202100609330937, 0.11742205194181367, 0.26099449300962474, 0.1856505017251707, 0.17527508213044862, 0.17307139503875557, 0.045062344235552276, 0.2335894902412705, 0.21746547456625615, 0.2676595768724868, 0.17551459850506085]]","[[47644860.0, 47644790.0]]",4.91
8,"[[0.24182853470172883, 0.21071062884982938, 0.19072427594999078, 0.0985353238685604, 0.2794994709358106, 0.18792008330781912, 0.07397355397246627, 0.18906325654854572, 0.015330738717155845, 0.16018555223715703, 0.21358591315657402, 0.1736949373950182]]","[[64171120.0, 64170850.0]]",6.55
8,"[[0.1948998160358785, 0.25925674379707975, 0.25058438194082616, 0.16865295897311455, 0.3014980428194928, 0.18617098839813037, 0.16228293469441957, 0.3629102688525926, 0.22024870764577859, 0.16775506687597816, 0.2911519463178674, 0.14999356005589015]]","[[13470530.0, 13470530.0]]",5.48
8,"[[0.195576997168174, 0.2136394451201872, 0.2601407890959403, 0.18277073856432563, 0.15356032513400578, 0.23753826916313855, 0.2135168595201879, 0.25667355309763845, 0.21226382021200935, 0.22268911263563124, 0.05769355385286881, 0.21316240050777832]]","[[13470530.0, 13470530.0]]",5.04
8,"[[0.05205260525583036, 0.1406235250749769, 0.1383920503726258, 0.15935598235437273, 0.11967444297312216, 0.25564338072463083, 0.2872323040939532, 0.2132350365330939, 0.23343742769416928, 0.1671289355961577, 0.17532059376910097, 0.16464920108234216]]","[[527433.9, 527433.9]]",5.44
8,"[[0.031172208130306273, 0.22410910501907938, 0.09961489319937891, 0.28762039374340587, 0.2800164244371721, 0.24877908462394321, 0.21866569866713653, 0.29326160804850415, 0.20344994087940846, 0.2440634730030285, 0.30705044658855657, 0.10146434545992715]]","[[35709680.0, 35709680.0]]",5.38
8,"[[0.07242067840312555, 0.21358802646583802, 0.23415555374888247, 0.3453084667243025, 0.14355302580481033, 0.20778009205444417, 0.185964046516084, 0.13078573556606637, 0.220703602790123, 0.1460852963721256, 0.20362170508708835, 0.4119898578652813]]","[[64171120.0, 64171120.0]]",5.26
8,"[[0.2359450932262797, 0.13685900911392515, 0.07134862615001555, 0.23791729346915458, 0.13088008135179974, 0.21955359826809348, 0.3035994133508889, 0.18255203611310972, 0.16756984273561132, 0.3155982350374576, 0.14190451217752925, 0.2327195452525281]]","[[47047620.0, 47047620.0]]",4.98
8,"[[0.23843552255409212, 0.17664134061655296, 0.19290032720768804, 0.2238230991843384, 0.21354517759453823, 0.16984221690848172, 0.11998587232835235, 0.16153560366929506, 0.1477722712653125, 0.11790139806483592, 0.2725701152732712, 0.19575236384153266]]","[[12047530.0, 12047530.0]]",5.61
8,"[[0.2727833548342254, 0.26379992743009517, 0.20595524797700218, 0.24770882225614904, 0.3258605538869557, 0.1358301732862241, 0.18378808237981054, 0.01382186613509176, 0.18058267113629983, 0.3128706251432266, 0.24906442556128833, 0.24732316050506473]]","[[42370520.0, 42370520.0]]",6.2
8,"[[0.2720375120711172, 0.18524170014412572, 0.23355379768431905, 0.12332039934971031, 0.07487445807422471, 0.15827290442787548, 0.11111157979533717, 0.18975717042900206, 0.15666086299218507, 0.07047060705355596, 0.13275612378231325, 0.3247525576944942]]","[[52850300.0, 52850260.0]]",4.95
8,"[[0.2799472427272398, 0.17709939650383508, 0.10094390990109488, 0, 0.30913125174696066, 0.19785415648159016, 0.28411518352425297, 0.22811782926993338, 0.1654091395332601, 0.2043004799250727, 0.17454384860780076, 0.09085746957517782]]","[[64171120.0, 64171040.0]]",4.25
8,"[[0.11410130539761341, 0.2931722979004077, 0.16889073369156815, 0.32897562957151427, 0.1370313806048784, 0.21873707153856703, 0.2818066728509327, 0.05654384131103832, 0.10653832207738599, 0.10445467195960113, 0.21213511317422176, 0.27382506465050327]]","[[64171120.0, 64171120.0]]",4.79
8,"[[0.10959219535148185, 0.24390436539149118, 0.113685126074559, 0.2569650977387604, 0.2185640879278325, 0.16741737377600824, 0.0993454582839897, 0.13152361475063684, 0.054460505417440935, 0.2790044334453695, 0.18018206181588606, 0]]","[[527433.9, 527433.9]]",5.7
8,"[[0.1879233831872837, 0.20553069520987208, 0.34075674960645264, 0.3709780449275316, 0.1811613296851711, 0.24317827438186093, 0, 0.31178200374758824, 0.28011654061540836, 0.13559268652254702, 0.07985017090490472, 0.13858775725094286]]","[[42370520.0, 42370520.0]]",5.64
8,"[[0.19034604742078245, 0.10977840772044661, 0.28482046501450664, 0.18478521147204424, 0.21905982923687356, 0.26565980891353314, 0.15667556097239604, 0.221496639033303, 0.33846306213265764, 0.2766918378734048, 0.21992249833184344, 0.19924586459191146]]","[[52533320.0, 52533320.0]]",5.0
8,"[[0.1955405750496066, 0.12960438791705528, 0.18364493768296053, 0.15254000223758962, 0.19730299062329623, 0.38186255704624483, 0.23923551023272835, 0.15617948823283787, 0.3116007473852307, 0.17233076280023066, 0.3335791576136815, 0.22132031218257536]]","[[58193540.0, 58193540.0]]",5.15
8,"[[0.39754855739284733, 0.19467314517402273, 0.26503809270383155, 0.1759192063444469, 0.2162287434295735, 0.15368218054090943, 0.29562481278695807, 0.12740115938721994, 0.2434830475150219, 0.1982633454425314, 0.19333629409161615, 0.18128541710705495]]","[[64171120.0, 64171120.0]]",121.33
8,"[[0.33854573411960437, 0.15264050126453393, 0.2149117005474851, 0.13443420962462718, 0.1482407560057714, 0.2253556438004306, 0.23806751605995194, 0.22696523063611732, 0.2600292820027662, 0.18578125848734856, 0.2510510303407441, 0.30967229804221863]]","[[63467880.0, 63467880.0]]",4.92
8,"[[0.3427719119985433, 0.08408086740767998, 0.30552702548475075, 0.03970759494174003, 0.29107021710046027, 0.17547559941929547, 0.18697003394718267, 0.22171829644672936, 0.27074716997293846, 0.23024066926855893, 0.16539902526746025, 0.139975407075824]]","[[64171120.0, 64171120.0]]",5.3
8,"[[0.2300603230172898, 0.19114591602058828, 0.15276104923149658, 0.06654020028361249, 0.23997054133286716, 0.14874039117928048, 0.24434834972289188, 0.19438520779676474, 0.0932671789774068, 0.21227801423398607, 0.26494389352002407, 0.28740131495441035]]","[[46620280.0, 46620250.0]]",5.45
8,"[[0.23839440884276442, 0.28519708068991334, 0.28382521931638416, 0.23999628467102083, 0.23415318121813528, 0.06250413059841728, 0.04313823420744142, 0.2817234986481682, 0.11634720403967247, 0.30080506345253977, 0.1291522433574771, 0.18858045985447303]]","[[57168950.0, 57168870.0]]",5.11
8,"[[0.23015835730498463, 0.27452995261616675, 0.1842670770342082, 0.22174650757291664, 0.15981341116597284, 0.14197813751557353, 0.3710858480137108, 0.05354006388085472, 0.1418183667822671, 0.1870599682132093, 0.14907722721505873, 0.21672014067479872]]","[[64171120.0, 64170970.0]]",5.7
8,"[[0.17178836488220237, 0.13483694258804624, 0.2481939245368234, 0.11938891758224789, 0.01887499268277143, 0.26041341113504507, 0.20695686897803162, 0.25767134614732295, 0.061210475204220155, 0.2290618207165857, 0.2859776895452043, 0.30119341755542334]]","[[64171120.0, 64170970.0]]",5.09
8,"[[0.16817133404984078, 0.06507021956792308, 0.2954675536011324, 0.18918469357279977, 0.27921552181119036, 0.109522444959908, 0.2579099820341723, 0.15744636814475302, 0.19523714556575783, 0.2428506712594653, 0.09272612354733635, 0.17848843785944313]]","[[64171120.0, 64171100.0]]",5.41
8,"[[0.16553596009420324, 0.1742199445906604, 0.21962465290058183, 0.1499877238655922, 0.19242827283862973, 0.2919232729830668, 0.03570288543718478, 0.18914497989079393, 0.18754337208033195, 0.19948369775250802, 0.4200555419124641, 0.2449375933712674]]","[[64171120.0, 64171100.0]]",5.29
8,"[[0.11350920539451263, 0.17457417009389042, 0.3359327377301376, 0.2866820349493954, 0.07299134402518778, 0.257711606194621, 0.34880077906232443, 0.20131068291011361, 0.19558081786222212, 0.2863460382319474, 0.1897859369446715, 0.28106077349161546]]","[[62172110.0, 62172110.0]]",4.9
8,"[[0.12185908689709975, 0.3437037186099341, 0.18163405556928444, 0.18057394332301294, 0.09319503724620617, 0.20936910388863267, 0.15441210462053045, 0.1098055035566045, 0.15585582882495363, 0.24306577664664208, 0.2178462620777107, 0.1908306970178124]]","[[62172110.0, 62172110.0]]",5.25
8,"[[0.12362458218204585, 0.1618032183726113, 0.15224157897277715, 0.3441598247354226, 0.3063162886962506, 0.33640353879151436, 0.01268825089805134, 0.1621563528830684, 0.1782928231729375, 0.1662152560968064, 0.10907278245438384, 0.1435460520366368]]","[[62172110.0, 62172110.0]]",4.87
8,"[[0.20758160203483125, 0.26119907816789434, 0.06318333064020346, 0.2711532600963074, 0.275553597853001, 0.1301280175404399, 0.14504787185689416, 0.1675590070004085, 0.25802304744350846, 0.10670081960740077, 0.05098409639146542, 0.06816133221750142]]","[[46258360.0, 46258360.0]]",4.92
8,"[[0.14584781819068612, 0.0747254656239758, 0.16994744575890275, 0.1922059714066367, 0.188237292269115, 0.2518320418481175, 0.32231814908683787, 0.1216585918059213, 0.1724855620270021, 0.1910082466358252, 0.2666804007611451, 0.3437338920829802]]","[[1230679.0, 1230679.0]]",34.4
8,"[[0.20189531279088357, 0.3494239563018659, 0.16395810493868443, 0.20444837539765154, 0.007081049783211502, 0.27910665448536065, 0.18921627163465657, 0.28085681839872473, 0.24485818885272556, 0.07386087534085661, 0.2671114730641786, 0.21161237265683985]]","[[57982570.0, 57982560.0]]",4.58
8,"[[0.20102295901451603, 0.23598576719623854, 0.12156912309907301, 0.24290134657065238, 0.2255128518538873, 0.09496610577554505, 0.24080226793752454, 0.29293001756941367, 0.2261277291540045, 0.25876361861174146, 0.11535049122246677, 0.17271213415898715]]","[[64171120.0, 64171120.0]]",4.88
8,"[[0.34113128259296843, 0.2351872661610264, 0.1515644730584042, 0.12358588806806954, 0.2845891386345438, 0.1336181810835676, 0.16045356801434857, 0.08565253180169347, 0.2426685161135636, 0.17983036541250136, 0.23335005324853825, 0.13277320484633212]]","[[57995410.0, 57995410.0]]",5.71
8,"[[0.10180725178931797, 0.11653825560382715, 0.17736643075723668, 0.184074540757176, 0.14593824853703816, 0.16328799443503839, 0.19881161709673964, 0.35614798080925036, 0.27149152864611936, 0.0903335840302018, 0.15036409381001575, 0.31346288123715116]]","[[40046470.0, 40046460.0]]",5.54
8,"[[0.3091682637535357, 0.38794146890484427, 0.30814605934928635, 0.20174065254435164, 0.23055779807976012, 0.15543668376036243, 0.15310647107054773, 0.24803591763855723, 0.21556922790234592, 0.26860219910840605, 0.09577326871340147, 0.10504999729229235]]","[[64171120.0, 64171120.0]]",5.31
8,"[[0.3769023024751884, 0.03427536509165924, 0.2803791424517541, 0.21287933626114194, 0.2540184800235096, 0.19624638367274425, 0.4013104644935319, 0.24141203892602364, 0.2054975818842819, 0.07846820263963922, 0.15955316004323228, 0.223849904082376]]","[[21273170.0, 21273170.0]]",6.8
8,"[[0.08960015656351288, 0.2368615423858292, 0.16805681205023498, 0.15844364876578543, 0.17914305924633794, 0.20914203937387926, 0.21293694971553503, 0.16379656992265554, 0.04319690828645106, 0.2336425015772824, 0.2893061262022594, 0.23605073704687624]]","[[47644860.0, 47644860.0]]",4.69
8,"[[0.09568159166238219, 0.35455857056132134, 0.12537830023363822, 0.19826835458749478, 0.25817114297643196, 0.15718818653698138, 0.16204656897431183, 0.18384648172118148, 0.07919205407917942, 0.1761749138909845, 0.13862013199857853, 0.19890509574371032]]","[[64171120.0, 64171120.0]]",4.95
8,"[[0.16538984682331415, 0.293067800544725, 0.13522423089446667, 0.1849481994338138, 0.15921155647202617, 0.24144062435779773, 0.11639109231191012, 0.3651789064540715, 0.06743719088028427, 0.2525908626081561, 0.011055923744417634, 0.25023119924195486]]","[[175811.3, 175811.3]]",5.13
8,"[[0.08504947397885956, 0.21620101866695718, 0.1986349668168753, 0.18608249042428754, 0.29150718691324873, 0.13102389427642097, 0.22987423577432242, 0.22668748497469687, 0.23447074004216745, 0.1717628880641977, 0.2742267172129239, 0.024283854280323175]]","[[62891690.0, 62891680.0]]",5.36
8,"[[0.26882127410269413, 0.2778824333372936, 0.27381029892225095, 0.22212693506334083, 0.306720147097318, 0.22928654509149637, 0.2621505111205198, 0.18325564645128423, 0.10899457345976724, 0.23857828340420179, 0.21941191701049487, 0.04753333329984674]]","[[62891690.0, 62891680.0]]",5.18
8,"[[0.17394839598363507, 0.15600387277642824, 0.2331747858128525, 0.2779895771844933, 0.1672565787808536, 0.3654069855960642, 0.21668318234920736, 0.17038059354402843, 0.13917169330778645, 0.27804699082773543, 0.3006579434379091, 0.07886563600895957]]","[[57617350.0, 57617350.0]]",5.36
8,"[[0.1549218033720734, 0.2392149349393935, 0.22173708781811122, 0.25751060810759596, 0.1305727946579736, 0.2625903968763114, 0.12664887828372123, 0.1646272465270121, 0.12593132624301645, 0.09551884813245339, 0.2494982784050496, 0.21480120556896598]]","[[10724490.0, 10724490.0]]",5.37
8,"[[0.25452831582227714, 0.17344384449544475, 0.30367321104266654, 0.24860834883391805, 0.24129079179822055, 0.19765964270901903, 0.11770817052644982, 0.254825434346208, 0.26221099626505656, 0.08098041993152849, 0.042827894584944515, 0.15377388640475215]]","[[64171120.0, 64171120.0]]",5.36
8,"[[0.2556439898441606, 0.06166448995469828, 0.22206328032321485, 0.20809481479003694, 0.0852854907468854, 0.2495065123047515, 0.3013274679364106, 0.3475781406981475, 0.2893611333950269, 0.28441530989687747, 0.31413850976283786, 0.21628406016355717]]","[[64171120.0, 64171120.0]]",5.92
8,"[[0.2008902235511403, 0.08534920488854282, 0.2037018381441292, 0.22121042880843136, 0.2218073205005737, 0.15055910662938862, 0.21531058395020386, 0.18128944666352792, 0.25843405646020906, 0.04076171579744267, 0.28132119403818645, 0.16707307191519133]]","[[46941620.0, 46941590.0]]",4.86
8,"[[0.26045834751001323, 0.18084854301796133, 0.2680326676415745, 0.220062641063494, 0.13678293872965097, 0.26111820155214477, 0.08591469539774277, 0.13273978060796243, 0.17960868041110628, 0.30157693899658755, 0.055237144376143826, 0.30631365547676964]]","[[57490290.0, 57490230.0]]",5.06
8,"[[0.20884361191312914, 0.24791778290982103, 0.09883019129487437, 0.11082594754070846, 0.20041983141330513, 0.06886822723946542, 0.11466253560513648, 0.26324173278658164, 0.34153611409719276, 0.1847902069731502, 0.14385830656478518, 0.35963600032807275]]","[[64171120.0, 64171010.0]]",5.08
8,"[[0.18502139500321998, 0.22190932453937226, 0.22758262610248092, 0.282711651771143, 0.19959493814393292, 0.1169208369203862, 0.2277934559209884, 0.2025001907868259, 0.2256280527667293, 0.19266989332459597, 0.13342998723172794, 0.2065952104759351]]","[[527433.9, 527433.9]]",5.34
8,"[[0.22294299651840077, 0.14962095115424356, 0.12496248909998103, 0.1343432226922195, 0.30186353175722136, 0.1447706800501899, 0.2215514444486113, 0.25387231871469906, 0.29438654401770126, 0.236108299482422, 0.18046785434660442, 0.1949416978036872]]","[[64171120.0, 64171010.0]]",5.0
8,"[[0.17757736243566336, 0.08633951707339349, 0.2172427209666203, 0.3797751278424982, 0.11634427366138546, 0.37447596699874575, 0.15953441887978034, 0.12042998582231067, 0.19356861624209754, 0.26304522127742336, 0.2368794095377531, 0.2625350430831905]]","[[64171120.0, 64171120.0]]",6.26
8,"[[0.17504379407414405, 0.15360478175654857, 0.3162982378238285, 0.26612338604571534, 0.20359996647979178, 0.1432071499322991, 0.21049595380880756, 0.08273405816561696, 0.17614392326801168, 0.009015771367765046, 0.15334897396908984, 0.10074519577599146]]","[[26547510.0, 26547510.0]]",6.8
8,"[[0.09507196076636813, 0.1540090403988574, 0.20153564248184147, 0.1631240048182684, 0.4200200879734367, 0.09719234908145875, 0.18842758202873366, 0.29406284347690964, 0.19080406362149338, 0.22656670609121696, 0.26399026558145394, 0.19176215245655198]]","[[16900360.0, 16900360.0]]",4.9
8,"[[0.17887880013606178, 0.12280539522083926, 0.25321161310907103, 0.2903914449609561, 0.22527785850102972, 0.1539887788570535, 0.1945733993827728, 0.2840541865981252, 0.2831246511586296, 0.146634996104927, 0.22801156836035139, 0.18082035885983355]]","[[37997720.0, 37997720.0]]",5.01
8,"[[0.09902961055490446, 0.16879821965303493, 0.18771653269974106, 0.22055678750968022, 0.18375812483055332, 0.186366437480654, 0.1779787035896751, 0.18056445472192384, 0.29604631580381635, 0.18065720872800836, 0.1948640289408249, 0.10111332077024718]]","[[64171120.0, 64171120.0]]",5.7
8,"[[0.04809701972968827, 0.17239463124905147, 0.2290768697927309, 0.02831303314594208, 0.24531227795578814, 0.2754315044604827, 0.23489076463227015, 0.3399820171572647, 0.272516708575139, 0.030981850116025778, 0.1281242234693862, 0.3018497415339349]]","[[64171120.0, 64171120.0]]",5.39
8,"[[0.24691093351900498, 0.18146059478980697, 0.08582671772756913, 0.12704450992254446, 0.23275974746521383, 0.2727614101992723, 0.09110173151700982, 0.07974439934156707, 0.18625732522596006, 0.26600906934038493, 0.30441754582442326, 0.17722837823054635]]","[[2637169.0, 2637169.0]]",5.76
8,"[[0.24475075219110123, 0.291712444378545, 0.11768247923047387, 0.06308203244854119, 0.33011167818922743, 0.06670345274522763, 0.3652111571905752, 0.2489339368713609, 0.24706014737699303, 0.19014305778898205, 0.19150178975128695, 0.1139275261339155]]","[[64171120.0, 64171110.0]]",4.69
8,"[[0.24373421022213673, 0.24301802987547189, 0.17317196384936773, 0.1425405640457439, 0.16394753703098663, 0.26480513754360085, 0.14197286490598632, 0.20230851374622597, 0.23796994320287632, 0.24651417262389172, 0.22198122217506963, 0.3232479810672161]]","[[64171120.0, 64171120.0]]",5.67
8,"[[0.25531944324393974, 0.2421750676800644, 0.13211368559610007, 0.2298485007011043, 0.12150666731012108, 0.32006967044171475, 0.2609752507707233, 0.18857769420732523, 0.24852036648330078, 0.10181284523281883, 0.08251158287377522, 0.22450088062023868]]","[[21024630.0, 21024630.0]]",5.14
8,"[[0.2390739632957169, 0.28205151571634834, 0.07849389018513951, 0.12035200529817894, 0.1925988512760562, 0.23906382351927702, 0.2681595949537201, 0.1546052007421771, 0.08869281225522814, 0.2040567983727366, 0.19419092692476786, 0.21008510284532483]]","[[64171120.0, 64171120.0]]",5.12
8,"[[0.2658927271201429, 0.23433454915190444, 0.2534205007006041, 0.18597900804968076, 0.25084171139340666, 0.21975061584923122, 0.2764278398330064, 0.3339451859353714, 0.12705777155274828, 0.28781449253645824, 0.22707959933813393, 0.32252358247879404]]","[[63219340.0, 63219340.0]]",5.12
8,"[[0.13652273846871593, 0.31198902187979216, 0.14366878326176055, 0.14768519679626413, 0.0741020884916965, 0.10327526941667191, 0.3117061126868658, 0.15485698477308107, 0.13110628294687238, 0.3414430319548171, 0.24363631985736878, 0.26481900750460874]]","[[47396320.0, 47396320.0]]",5.15
8,"[[0.2741673960198895, 0.23747906120731732, 0.08967536344008371, 0.3339959974334907, 0.17632329195702307, 0.11447907675040432, 0.10465954639071313, 0.17917752169032197, 0.10412996864932869, 0.2522622798549942, 0.33734022975123457, 0.07005529332386382]]","[[21013550.0, 21013550.0]]",5.9
8,"[[0.14110233454801374, 0.17740999942854527, 0.05298592773434102, 0.17980327777073635, 0.16515290025069845, 0.25898260171764453, 0.03726619137009021, 0.2967127437198063, 0.300906920733898, 0.15565744156620823, 0.12091065421667037, 0.2084345497802109]]","[[1221652.0, 1221652.0]]",4.95
8,"[[0.14021049121220575, 0.13790296538331312, 0.19060215262474686, 0.16764057406224428, 0.3388706743870049, 0.038899042584970456, 0.25868856302422555, 0.28266779142834814, 0.321467912749113, 0.20160417787806933, 0.2548070233298715, 0.16947045801696847]]","[[1230679.0, 1230679.0]]",5.06
8,"[[0.17498010049612986, 0.354257856268243, 0.14688508671147354, 0.2966836736768238, 0.25241741573302373, 0.18754479776811234, 0.23543808401125624, 0.2194858487504202, 0.04075265966523517, 0.25535777740442084, 0.2480016954512489, 0.08233384766719365]]","[[63182480.0, 63182440.0]]",5.65
8,"[[0.14300497356939945, 0.16991493648910266, 0.11202147968640591, 0.15108824824426473, 0.27173490542908413, 0.19887295868723237, 0.1300097767370012, 0.08044046227730023, 0.1570088558174661, 0.25325442529293307, 0.11757191207275788, 0.1158408756574446]]","[[64171120.0, 64171080.0]]",5.21
8,"[[0.18630321177055284, 0.30131046746088974, 0.2403659103918142, 0.12513970428491167, 0.12450350424459379, 0.09808396939689978, 0.2519572091711991, 0.10568398642193766, 0.21471268384735828, 0.03416323733805085, 0.059642200808300655, 0.19912112637537807]]","[[46135270.0, 46135270.0]]",5.32
8,"[[0.2916007932777878, 0.0964133758527454, 0.2100214681016446, 0.24455608481674634, 0.2803081554274921, 0.31083709489574046, 0.17271828893894708, 0.28504376403966547, 0.4544977605921059, 0.15813758849215226, 0.18650501738107084, 0.11092188347788189]]","[[51409610.0, 51409610.0]]",5.28
8,"[[0.1886271063853488, 0.29679155920556827, 0.17892449965111493, 0.24078752163603157, 0.3463207518432325, 0.22828175479349008, 0.19296609658487066, 0.20997095334145635, 0.22818968091843783, 0.18090473051345432, 0.1736183498300122, 0.20199548085891467]]","[[26547510.0, 26547510.0]]",5.3
8,"[[0.32087482885073493, 0.2128415011184304, 0.24576786299338405, 0.21368734333991865, 0.2015883759347148, 0.13278754228550732, 0.24190162485145789, 0.18826332697554274, 0.12137453733533647, 0.33038257055076575, 0.33088868548044825, 0.17528786417924963]]","[[1230679.0, 1230679.0]]",4.84
8,"[[0.3141486034686701, 0.25818969273067277, 0.25716513475227, 0.2259813049515502, 0.11449611678650826, 0.3278724974460875, 0.19059857576041744, 0.15553624601589033, 0.14551871097821603, 0.13946839713389875, 0.10036230438199698, 0.24129478486535597]]","[[64171120.0, 64171120.0]]",5.09
8,"[[0.243663526286273, 0.06362684611910036, 0.321511199616705, 0.08803788589869954, 0.18228367570448772, 0.21935398722397423, 0.10097608341902005, 0.06654942311831741, 0.2648219924050458, 0.19441585441642173, 0.17602156222701676, 0.3631833935871911]]","[[25083510.0, 25083510.0]]",4.88
8,"[[0.30743157110774494, 0.2332045031455037, 0.21396377332221705, 0.24137928543833362, 0.04938476600548303, 0.20752994199902233, 0.20514610889058377, 0.20305290095440998, 0.2045036177553309, 0.03810337314366158, 0.40898071715608086, 0.2686682640079027]]","[[40906520.0, 40906520.0]]",5.18
8,"[[0.2493548346272503, 0.09163413939302112, 0.00828563967575685, 0.28548581208159296, 0.38162580570009996, 0.3165054656078762, 0.053132720385116294, 0.2113304207829172, 0.17171955219428267, 0.25160397575036814, 0.27317039817135613, 0.21611275779717332]]","[[9942056.0, 9942056.0]]",4.92
8,"[[0.14897504207612072, 0.16589427563495765, 0.3812941110330762, 0.32300767517604156, 0.1600734438252041, 0.1836828823384215, 0.13720976641052435, 0.1325014725350785, 0.1473930442841274, 0.216519957560033, 0.2586086175378333, 0.23812270118241624]]","[[64171120.0, 64171120.0]]",5.54
8,"[[0.15962203136945122, 0.2878536827573933, 0.26328682230263506, 0.2793021539320373, 0.088163413644353, 0.241217459425684, 0.2801827202318399, 0.2198132289157782, 0.21838455173025192, 0.12292499475698576, 0.16862549191875187, 0.31822490664478076]]","[[64171120.0, 64171120.0]]",5.08
8,"[[0.2291554443545741, 0.07990992465446126, 0.2761608327382383, 0.152212826349616, 0.11150405384327933, 0.16566605192669473, 0.25363327468846486, 0.1083727520287655, 0.1855697634488652, 0.28701491721077177, 0.20429403654189354, 0.18197732349790152]]","[[64171120.0, 64171120.0]]",6.4
8,"[[0.13974252764343223, 0.2073341128430336, 0.2882686630696386, 0.19423192896898506, 0.2681997713776504, 0.16720620992897073, 0.298373566628664, 0.1643091255511946, 0.2156677268467843, 0.14869940775010002, 0.14374833835942688, 0.16372973635372284]]","[[1230679.0, 1230679.0]]",4.65
8,"[[0.13797578217676618, 0.21753127603508254, 0.12982060017747535, 0.2393061963974456, 0.16999754385402913, 0.10914757087178449, 0.34021765228331236, 0.27765760044517984, 0.02504325468143284, 0.20350548579191582, 0.21176208861908458, 0.14387624997792317]]","[[30832050.0, 30832050.0]]",4.82
8,"[[0.15751672329561633, 0.2984499926022759, 0.2911208257714217, 0.3360971871239574, 0.21333150778464238, 0.05998324582256151, 0.3148547326455242, 0.18308049749335562, 0.14145394218108093, 0.2855621789387698, 0.16573235944435266, 0.14729750972351688]]","[[64171120.0, 64171120.0]]",5.81
8,"[[0.21862146755591133, 0.23055787380345605, 0.1589548753686978, 0.048311168718647435, 0.21887861656934157, 0.22213465388782366, 0.20013945301947125, 0.2260459246598718, 0.21120136620977287, 0.12980515214600047, 0.1065685268447673, 0.151582817815731]]","[[64171120.0, 64171090.0]]",5.16
8,"[[0.21913656798405645, 0.12791812615621226, 0.19522410883442626, 0.10939341745856153, 0.25551971026736364, 0.15219541929388333, 0.18678545288602666, 0.06086457410690077, 0.16932161273754534, 0.2131635658558752, 0.20267095871988045, 0.03518639762582185]]","[[64171120.0, 64171120.0]]",5.04
8,"[[0.12069665214786608, 0.2154113048313989, 0.3632192696983026, 0.12182193870305692, 0.20504023970416957, 0.22110943228966654, 0.14476963205736998, 0.15359954691110062, 0.13237021306490648, 0.3034334817778871, 0.27986570347812323, 0.25458852753891525]]","[[64171120.0, 64171120.0]]",5.54
8,"[[0.22364531410153687, 0.09484314304036755, 0.16151477848346157, 0.016263484417737145, 0.15374823019888742, 0.4091304313250999, 0.17144864398962195, 0.35212232460181303, 0.3337116978208421, 0.18007833663697978, 0.21087599549884317, 0.234241585762004]]","[[31142350.0, 31142350.0]]",5.1
8,"[[0.2953006244211058, 0.17950831351407348, 0.22508992685345747, 0.15377499897426222, 0.20965460703495695, 0.27878448946708595, 0.14765437249062263, 0.15150889079767724, 0.267472425970418, 0.14507674691385344, 0.1649929842371553, 0.27905965402474414]]","[[64171120.0, 64171120.0]]",5.7
8,"[[0.06794836117877692, 0.2462505980813834, 0.2554505046686966, 0.13787215929737429, 0.2628199043897615, 0.19281372200019187, 0.23862927039729637, 0.2184921448931571, 0.25159333753574675, 0.2052987589337211, 0.1675098997296024, 0.28352190741048383]]","[[64171120.0, 64171120.0]]",5.36
8,"[[0.07990317580433609, 0.1677832970243145, 0.25417236956360917, 0.2386678934232398, 0.21224085666118533, 0.174194610215283, 0.22032831994237734, 0.2443411540824903, 0.3824644655226663, 0.3170070975903176, 0.0890407701138342, 0.40504383190733145]]","[[64171120.0, 64171120.0]]",7.15
