CPUs,Input Parameters,Output,Simulation Time
32,"[[0.21244746838983888, 0.23748543556587676, 0.14087626201555328, 0.11527962317068552, 0.2530643398747447, 0.1363919930418725, 0.17571923105335416, 0.35406662297129887, 0.23147884028995136, 0.18768839568871906, 0.1723710180369333, 0.10496651781664035]]","[[543432700.0, 543427800.0]]",67.62
32,"[[0.25589015067888815, 0.04726730775163712, 0.09275019570528516, 0.1639404721445201, 0.05627016534684756, 0.2988772910731837, 0.2620054998328849, 0.244307245950052, 0.21720151789888748, 0.266692918287469, 0.17017561773109105, 0.2523147666914646]]","[[749402300.0, 749349800.0]]",53.74
32,"[[0.12392440741594576, 0.30436637282930645, 0.2950214378443114, 0.20389435874142858, 0.23752767605862313, 0.13044485567032024, 0.22146502963840228, 0.15659823952751734, 0.14707295796669578, 0.22904958108304507, 0.02031572967445161, 0.2630088407913543]]","[[831490000.0, 831349400.0]]",50.97
32,"[[0.24321416369845528, 0.1214006113355733, 0.1762499523898996, 0.21878444023730168, 0.13560299011488275, 0.10333676282180854, 0.23812387371639432, 0.214050772046916, 0.1424933190098625, 0.1776787626261603, 0.1696987537925897, 0.2683642437603785]]","[[694004000.0, 694000400.0]]",43.97
32,"[[0.18649847839168524, 0.21002875466131327, 0.22548006591695652, 0.2778173782600662, 0.2107077489190311, 0.11313729087945204, 0.17044040853971573, 0.13669545431783248, 0.19016784384630028, 0.08416618017780127, 0.2163979339424898, 0.11222423367995871]]","[[892143800.0, 891423000.0]]",49.65
32,"[[0.315763996310099, 0.3236283339647221, 0.18950368733018583, 0.2389439801893305, 0.3812670247871125, 0.290910035431455, 0.23929530314803704, 0.19865364940139896, 0.18310882021863334, 0.17759548808971887, 0.19117561863845622, 0.11574489244791637]]","[[892143800.0, 890999100.0]]",56.67
32,"[[0.09806322763402574, 0.22746989038859805, 0.27975412769525276, 0.10375064091725804, 0.23862207895571547, 0.2844996578439323, 0.1442453171512881, 0.0844045462286131, 0.28935502107406413, 0.250620383556691, 0.2176446873770738, 0.16365527230084453]]","[[898006700.0, 897339600.0]]",44.19
32,"[[0.20413656883863882, 0.2801906996745157, 0.3182440550394825, 0.23599836656967466, 0.15679079796475967, 0.20883210520715872, 0.12123834200143196, 0.28128196256558147, 0.3127339686129499, 0.23622938126680681, 0.09187754227111342, 0.2833371901660489]]","[[902116300.0, 902101600.0]]",51.17
32,"[[0.2654412819985165, 0.15260264601049012, 0.30308020650453155, 0.15921079888341, 0.1598782029280925, 0.1154969992403025, 0.31275414054118966, 0.16900336648925962, 0.21907252097923613, 0.21996635986274304, 0.37235566709981627, 0.21349662383715695]]","[[706066900.0, 705765300.0]]",57.37
32,"[[0.12195349415513981, 0.1634930136948392, 0.1690186991613724, 0.12081734286567342, 0.26988181433447134, 0.1584249671792089, 0.2483138740229239, 0.16942241810027667, 0.05735710460771554, 0.1903145360338719, 0.2833949088488568, 0.15271004693088555]]","[[246813300.0, 246812900.0]]",48.81
32,"[[0.31659782439047945, 0.15673218850681997, 0.26149110722265395, 0.10457075172548828, 0.22205152856038646, 0.2225957112542549, 0.21353317364634428, 0.18578933537676806, 0.1136544963979703, 0.24241947075021292, 0.2358519029481366, 0.23465600179842316]]","[[298988300.0, 298987600.0]]",49.68
32,"[[0.1483970089399718, 0.1959958469036907, 0.2574954895750428, 0.13534855794588885, 0.1939338414423371, 0.11990413265885513, 0.11319457051185225, 0.39148512947148073, 0.21171346089953605, 0.25120600874702864, 0.24925124300006446, 0.24599159740026452]]","[[302059500.0, 302058700.0]]",156.36
32,"[[0.14276708379620187, 0.11566363850250092, 0.20938427462445047, 0.22581554135830945, 0.14160006644631062, 0.32679541145781443, 0.3295657507458216, 0.19475479612951782, 0.14950079663597346, 0.23739795817433734, 0.21528824245747485, 0.20129741659964942]]","[[898006700.0, 896212800.0]]",230.56
32,"[[0.1811558089305471, 0.26570929767636825, 0.16254122508698768, 0.2624120886688349, 0.2649122311438785, 0.2966831974947235, 0.19869994486021528, 0.2806206708861491, 0.1978030623736241, 0.15352635655881275, 0.13342273668830384, 0.07281735906472983]]","[[416845600.0, 416843500.0]]",299.91
32,"[[0.1487157126390159, 0.25387914412101786, 0.19853785093909088, 0.21998673306954158, 0.09808955371554196, 0.17080029161776028, 0.024675148007319098, 0.31626577176995274, 0.25964343240942267, 0.18357805249537099, 0.17772692459360767, 0.13815943128219316]]","[[876068500.0, 875276200.0]]",29.53
32,"[[0.23369877618264412, 0.12811844876915823, 0.2084625657448194, 0.16000230857765985, 0.25247085615127834, 0.2111748685732731, 0.16196229201349277, 0.08138643910585021, 0.07899625069360003, 0.017401385595804397, 0.14193332163520841, 0.14762041865385772]]","[[855265400.0, 849290100.0]]",27.77
32,"[[0.23339266503943218, 0.21576183520410314, 0.1307297226068438, 0.29569748631439985, 0.2882690335978596, 0.32846608838588187, 0.1883747943890412, 0.020584940423042458, 0.16934660451431202, 0.276723178849411, 0.2963279767760433, 0.2691300746066494]]","[[659468200.0, 659446400.0]]",46.8
32,"[[0.3225837596136674, 0.2519368975229662, 0.2889795069574107, 0.1634520193612797, 0.21218435965436008, 0.2016115123209755, 0.2504811032598882, 0.26094345717298045, 0.16974503296011187, 0.22930777323648815, 0.30616135581606746, 0.09013894406813545]]","[[701662900.0, 701634100.0]]",49.49
32,"[[0.20942297805069743, 0.21930695838886644, 0.10911543880671722, 0.2417476546588986, 0.06868768460495106, 0.15612597848373266, 0.06824268433151004, 0.13828006591355696, 0.2942200463386235, 0.3484186362179955, 0.24210215896549397, 0.3359159763003625]]","[[78255100.0, 78255090.0]]",60.68
32,"[[0.0443840732814354, 0.2287206651033356, 0.14358879588386064, 0.2644395442898971, 0.14094138263528705, 0.15572930035962237, 0.255872564716004, 0.21342174999810906, 0.33675429999630213, 0.285240675769499, 0.3338815136924558, 0.2851963377826376]]","[[875985900.0, 875396200.0]]",57.98
32,"[[0.17200640839558468, 0.13518684924464852, 0.18170477866170628, 0.2783658258547878, 0.06322757771854456, 0.15224671921725294, 0.12890614793149785, 0.15409789716024297, 0.24999535182732419, 0.1966788307364126, 0.11799183415286782, 0.2076814748870403]]","[[616672600.0, 616659700.0]]",43.79
32,"[[0.04257009955661595, 0.10623335590943274, 0.20507704882406327, 0.1809455389678435, 0.1708478007270961, 0.13596567581731223, 0.29561781696623013, 0.2021181749338723, 0.24955896951055087, 0.06495015975067325, 0.1253796171855434, 0.1646614846548998]]","[[432011500.0, 431998900.0]]",47.8
32,"[[0.10931742081525307, 0.08493572288991018, 0.23327566406073658, 0.1376757601209342, 0.20718310262487247, 0.21073654700667077, 0.2237499996139856, 0.24566658534506824, 0.050279392615103585, 0.11885534042409766, 0.1974322499676463, 0.18280436122138874]]","[[900768300.0, 900128600.0]]",71.03
32,"[[0.2452548706960388, 0.17491047852984073, 0.11777978837559923, 0.23551105102425093, 0.2674637545730569, 0.3129952268091868, 0.1727672561274564, 0.23247034551348533, 0.11429705687868784, 0.25804062199480343, 0.23064867803944372, 0.1885704705473074]]","[[914990600.0, 913449800.0]]",45.11
32,"[[0.2785207694747651, 0.36236183142656975, 0.24403239817417552, 0.13715483199726064, 0.2295982620600466, 0.2640401055977604, 0.13237369952590183, 0.2613741230383844, 0.36009004321038984, 0.12947135441507043, 0.15332792635367193, 0.2124536011155876]]","[[532180800.0, 532178200.0]]",60.0
32,"[[0.10192517495247509, 0.3083860819746319, 0.21251885423394146, 0.1213733192449565, 0.15488520888156687, 0.1248267861625968, 0.26944832877418823, 0.12098052818355284, 0.2601329361629255, 0.10026470622019196, 0.18284061494439693, 0.31559121920581235]]","[[859935600.0, 855250400.0]]",49.49
32,"[[0.19615368653023496, 0.18817450978242609, 0, 0.24042656212257854, 0.10986535366818978, 0.0715012804013753, 0.22529878111418314, 0.15449039201018006, 0.10880814444859635, 0.324112794554004, 0.20746900873893706, 0.07040177736152434]]","[[859935600.0, 854244000.0]]",41.61
32,"[[0.30305805864572394, 0.061791015967645274, 0.13977361949256986, 0.014335358709092555, 0.2833478954508275, 0.17290378800974093, 0.2435463721127656, 0.20250653681658684, 0.12687598190755828, 0.2926226074427166, 0.06386648090886804, 0.2036929013237638]]","[[798434700.0, 798395700.0]]",76.95
32,"[[0.26305089156999756, 0.07558885742573654, 0.22560892529766668, 0.19527028714250744, 0.2448080890599016, 0.27514174453964435, 0.1065482961589577, 0.1765899487950356, 0.200209161868034, 0.14551110695729383, 0.022482460194892112, 0.12806761831081692]]","[[899848700.0, 899360200.0]]",43.58
32,"[[0.21320708176429487, 0.11542158726899808, 0.16010405332895344, 0.26197505600938387, 0.3031895801346081, 0.2292235716370099, 0.2727164084708118, 0.23116735998848995, 0.20062705888917964, 0.15996218328192652, 0.058231426881327514, 0.33327905180123524]]","[[569804400.0, 569804400.0]]",54.04
32,"[[0.14373690894470376, 0.2371097226040698, 0.35030996757119165, 0.15795572101333644, 0.1767586412757901, 0.1773889407335767, 0.1469926573220507, 0.11899281968954153, 0.17930895314080042, 0.21312514696793217, 0.2593474415719176, 0.18177080957050284]]","[[872888300.0, 870901600.0]]",50.09
32,"[[0.1573464484593014, 0.20030595892195555, 0.21176955847496565, 0.2053408652235744, 0.17457207893656826, 0.2206462477148424, 0.11969689923846176, 0.025398359127097675, 0.2614954781511551, 0.14632932406124455, 0.2587853068152636, 0.09615953975200629]]","[[749391400.0, 749113800.0]]",109.64
32,"[[0.3746734222640089, 0.21846916461510849, 0.25707220072541276, 0.23288473582101638, 0.18943162820047024, 0, 0.13482613510396915, 0.09728886294620924, 0.2153916629743415, 0.3006229160687901, 0.3370420372055972, 0.10605972972012172]]","[[852528500.0, 852522700.0]]",40.0
32,"[[0.3223417523131488, 0.13471511551350077, 0.23355593136271444, 0.25202881047077735, 0.2785548164260646, 0.08611686384046668, 0.07438204550474081, 0.2200652785797932, 0.19901380544682604, 0.22149536851518775, 0.25007504881899534, 0.3702062469429175]]","[[884501900.0, 883897100.0]]",46.71
32,"[[0.27561479722915094, 0.14736125079457724, 0.06845571637196807, 0.22183951784845368, 0.25768383346239815, 0.2442455017698779, 0.08695526459775398, 0.28504427915771946, 0.2419288182454638, 0.3501028628306698, 0.2240960654574456, 0.10883326930168034]]","[[894079000.0, 891768600.0]]",300.27
32,"[[0.1618635941596555, 0.10531752274414237, 0.19220261810780254, 0.12737111719811897, 0.34495913594122934, 0.2608818024194578, 0.23046280635799773, 0.21917721438152804, 0.19266387450405695, 0.13941106898981168, 0.14097300025183057, 0.20223154235890506]]","[[894079000.0, 890840900.0]]",45.4
32,"[[0.1943212720049711, 0.26403539103003637, 0.24805678650765803, 0.10818002972533305, 0.1480926049209955, 0.18883925602798496, 0.20118628821078757, 0.17133031451592087, 0.1669659253504725, 0.11772807162281046, 0.16309264387981767, 0.2024548783376705]]","[[888399600.0, 886207000.0]]",48.09
32,"[[0.2489529806323475, 0.15530778751007399, 0.14202681600631262, 0.1676804803092062, 0.13048032635076662, 0.18616647186073573, 0.27483376714633734, 0.19344829696482696, 0.3069730637476592, 0.20602845043644782, 0.24837536559975498, 0.19559465226430858]]","[[911383900.0, 887966700.0]]",45.49
32,"[[0.22564874912002406, 0.27573268532280965, 0.25475921748170605, 0.37366785930132373, 0.21927816197252387, 0.1341453337003212, 0.1665356456000272, 0.3129468320959326, 0.16749769868905157, 0.20069085429863365, 0.15187020727391642, 0.29170196039501745]]","[[801161400.0, 801145200.0]]",127.68
32,"[[0.21503876558466667, 0.22368425267830236, 0.33509858186150887, 0.17960019705625854, 0.20498248414497114, 0.2800901781266511, 0.33217601070356284, 0.2427997233770513, 0.26293557927249317, 0.21984949419794023, 0.2713682319451455, 0.19652077913633645]]","[[876413300.0, 872849700.0]]",47.24
32,"[[0.09485458385282655, 0.25626890849291706, 0.21046290975398144, 0.27461721332669276, 0.24337825842214275, 0.23342187202656436, 0.152420217896493, 0.3460828945604066, 0.06990844440080318, 0.16944200868563478, 0.19190042565277693, 0.30172403929374364]]","[[876413300.0, 872100200.0]]",46.73
32,"[[0.17192930136395101, 0.2517673459604828, 0.10308526240081455, 0.14094000373357554, 0.16318962414517524, 0.27589473751878635, 0.22215149694857125, 0.0992619697887169, 0.22192462318647727, 0.15222992021312456, 0.1906881937976288, 0.17554911733084094]]","[[211149400.0, 211149200.0]]",130.27
32,"[[0.14606580514650858, 0.08808852167299747, 0.14952180201308574, 0.29303178014049736, 0.025245000787595284, 0.10910534855831258, 0.17636797269565246, 0.13544015612595423, 0.12613777779045826, 0.15410878126493957, 0.1064928848352906, 0.30299627129081186]]","[[874454300.0, 871844400.0]]",41.34
32,"[[0.2588772491710629, 0.12013785058979631, 0.25127022419092687, 0.2021793476309002, 0.15710505222178653, 0.16657439976365634, 0.21804980093808232, 0.25084188579081196, 0.15635666302514611, 0.1982804792923731, 0.10811974133138384, 0.11683676212581709]]","[[527433.9, 527433.9]]",44.91
32,"[[0.06938635755576009, 0.1739292336182136, 0.19359929413128682, 0.19452054715869863, 0.1055761056065578, 0.33240433896530974, 0.26129112881230043, 0.18461316576859296, 0.24070068102229386, 0.1734790615499355, 0.20791562119069074, 0.19722289725129555]]","[[882728300.0, 879456000.0]]",113.67
32,"[[0.3319830563405328, 0.21087354402673253, 0.07944438543650562, 0.08748380796141711, 0.2440273424090606, 0.18753789509539998, 0.129776345801981, 0.20799557312646194, 0.13860579498526038, 0.15811186626861418, 0.17883386881651153, 0.19052462619735724]]","[[906992500.0, 805086800.0]]",46.77
32,"[[0.2453405988625549, 0.30952591257664697, 0.1636035586504882, 0.14741536586888948, 0.21642983834669904, 0.19788431392989878, 0.31670329141875564, 0.3425715804403919, 0.03693228973545573, 0.3610749364616896, 0.3296069073866381, 0.2189875872038716]]","[[882728300.0, 879253400.0]]",75.04
32,"[[0.18252674406736666, 0.23671924447214582, 0.06702916060665859, 0.044734766895600436, 0.2680785208367351, 0.21384159223965804, 0.038027869388940067, 0.14401282593521086, 0.23779897634425734, 0.22802073998085226, 0.2701430468689465, 0.2471776480559632]]","[[175811.3, 175811.3]]",45.34
32,"[[0.10208135188254366, 0.17558246510381573, 0.29834631012777213, 0.2574645382925893, 0.07890400033171922, 0.24807717983427907, 0.19703393457756346, 0.19278421245303834, 0.2935305003653286, 0.11495111967936458, 0.1430664963845747, 0.0348125811229858]]","[[892662600.0, 890867900.0]]",45.55
32,"[[0.288656682806481, 0.24769824208104954, 0.1534998879718139, 0.12262465265498342, 0.29708456198428385, 0.06751401282567077, 0.09368745994547847, 0.11832789668110084, 0.3354946650338674, 0.1960686477379674, 0.2922822192918679, 0.2529620061909838]]","[[892662600.0, 890569400.0]]",48.21
32,"[[0.17470181043880087, 0.030882591886854827, 0.23049778424748377, 0.21815076279609988, 0.13332072580718562, 0.23194189058962092, 0.25128069403523207, 0.061213105243245414, 0.2732227064614494, 0.21474737552300507, 0.23489241674325664, 0.3190961825328296]]","[[892662600.0, 889380400.0]]",48.97
32,"[[0.26281813060517395, 0.20315775637152828, 0.27495776359032853, 0.2165175908485883, 0.31712152298487783, 0.15193418027608369, 0.23605671634661662, 0.14286865506853683, 0.2310910999160147, 0, 0.16703718242425572, 0.26074590190346747]]","[[837832000.0, 829939500.0]]",26.15
32,"[[0.18950511519103067, 0.1301921876305765, 0.3240029049425508, 0.23636760759600217, 0.1803923376609197, 0.2658765998857562, 0.20376858124788977, 0.23074818575566602, 0.08288557664960262, 0.22873145520560567, 0.12958510477299526, 0.11387671262810257]]","[[887922000.0, 873956200.0]]",32.81
32,"[[0.20184045316119587, 0.35401262173526515, 0.15192493020790931, 0.19756755727660927, 0.05790913853269747, 0.13908921545415864, 0.1932612678334677, 0.2726706045214484, 0.13001297769654058, 0.10286966079677017, 0.16216839939828592, 0.1478089379726728]]","[[219567500.0, 219562200.0]]",43.78
32,"[[0.21994053035585776, 0.17855291624156033, 0.25302782743694546, 0.2796945316886028, 0.2267358259063572, 0.17935179573792076, 0.3419367555007157, 0.1558480099102996, 0.21141570820917724, 0.10144779948111984, 0.23806032868393173, 0.28497555744315817]]","[[525479200.0, 525137800.0]]",48.18
32,"[[0.24225596016534173, 0.16183533856610366, 0.30565877126583374, 0.3159078414838518, 0.3324515492479855, 0.0025186286504393363, 0.2695776827792681, 0.2990253502953292, 0.15937743656257014, 0.12705102069746016, 0.12431905030690968, 0.09501963510373039]]","[[4030328.0, 4030328.0]]",52.7
32,"[[0.17917070644171532, 0.07410235179105079, 0.1765368679678987, 0.08289373204394289, 0.18389590889582236, 0.20211379915282224, 0.14574231451005465, 0.24975781869860142, 0.14904537313940036, 0.28795376334707834, 0.2201730034314786, 0.17117620592856064]]","[[883998700.0, 883840800.0]]",60.58
32,"[[0.13604583200932763, 0.3181252687658387, 0.059046505466460314, 0.16434878345101353, 0.11619596692609438, 0.22710622918524487, 0.17861535422585842, 0.26295352081843626, 0.18440047106166355, 0.25884243379502064, 0.17484741505182205, 0.15335389213873823]]","[[805063600.0, 805044200.0]]",47.77
32,"[[0.09615752529568153, 0.28326267160162477, 0.17394601530970089, 0.18228081109009994, 0.1884300691018306, 0.25959428347166735, 0.17280276892917468, 0.17913910663541774, 0.2325915897163323, 0.32998671296332704, 0.29735767608742636, 0.20885133717538945]]","[[837170500.0, 837170400.0]]",76.77
32,"[[0.12806659952055266, 0.19016111836167848, 0.33012761025779364, 0.3487606017790401, 0.20941735023081615, 0.43882362499913075, 0.29930099834762136, 0.16351030763282087, 0.2764369341469413, 0.2559563422068759, 0.224960109026421, 0.2876024493605197]]","[[886260500.0, 751358600.0]]",107.11
32,"[[0.41457852518073063, 0.1274726177684688, 0.19500476266730568, 0.030866740101335, 0.08681316145448882, 0.19729894689127095, 0.09165101862896352, 0.06515101416377492, 0.28315454847518673, 0.13126892557190045, 0.12665153586611716, 0.21382041560481962]]","[[888461500.0, 888006600.0]]",62.99
32,"[[0.264298163140821, 0.1451106137309484, 0.18639562061916085, 0.13893897378605943, 0.21192934157662396, 0.14038413265462812, 0.20980436856329454, 0.12978359060969272, 0.3173221333983691, 0.27917484463549325, 0.21146460552665441, 0.1548509776990547]]","[[610899200.0, 610889700.0]]",50.65
32,"[[0.30633084081207157, 0.18404672334681638, 0.17772591024942297, 0.266927541852945, 0.2906184709702482, 0.12975899012330322, 0.2688479683832887, 0.1801867216019902, 0.42201148619330886, 0.03960758287998131, 0.3075553557467401, 0.13101647472326441]]","[[348282200.0, 348282000.0]]",44.63
32,"[[0.1640949008491227, 0.2315912633238595, 0.2697373903230717, 0.20048747570593775, 0.21749455401147005, 0.24877591570547328, 0.20600797034661, 0.20888006076703075, 0.14651842613398774, 0.3200791880545295, 0.29463133760183313, 0.07106872185762966]]","[[157521900.0, 157521800.0]]",45.24
32,"[[0.18030312678943475, 0.2425680579772189, 0.28014464990244625, 0.25018192826657404, 0.06175588485503797, 0.3979573782353689, 0.10712406078830862, 0.23831455012368752, 0.06486384039380128, 0.05789851520900277, 0.1482828564714484, 0.27514659954002746]]","[[915168600.0, 877851800.0]]",68.47
32,"[[0.15163078149524548, 0.29337608002418203, 0.276852089282741, 0.15579174704056303, 0.17056426714000206, 0.30432299418640474, 0.1722778608647833, 0.30216966518110344, 0.09967075575404988, 0.2849007435677773, 0.11835767919684274, 0.23523493489144542]]","[[779666700.0, 779387100.0]]",52.08
32,"[[0.2465287033939223, 0.3305493988989589, 0.20084857046264115, 0.35796673598206713, 0.16262206898361853, 0.08557939087413138, 0.3379226420335634, 0.1784216666159049, 0.22581495789001382, 0.16220889187050372, 0.1768688318373719, 0.3375054284028689]]","[[146540400.0, 146540400.0]]",50.94
32,"[[0.21132922985291805, 0.17037458768953126, 0.12603762832118198, 0.18381520429510892, 0.2354361927885087, 0.12412981190665365, 0.15910200704141758, 0.1642716591009822, 0.2871036710197691, 0.17603498588556463, 0.09796714546324005, 0.22773124055560862]]","[[431595300.0, 431589700.0]]",197.7
32,"[[0.2375934663242768, 0.2430456108198667, 0.22115935614137583, 0.13353503967229163, 0.2233919848449717, 0.14839734274212804, 0.12821267731121455, 0.06052071248660959, 0.20394934669245546, 0.17859086723643652, 0.2305210586030392, 0.16545362563707514]]","[[891524400.0, 890129000.0]]",40.52
32,"[[0.08980209670138006, 0.19479825442535645, 0.1377494388808582, 0.19897080508812273, 0.2753302067577539, 0.27620509266927473, 0.1810027219592375, 0.29752544776160433, 0.15198407134656577, 0.21110243692065714, 0.2367703963641464, 0.18238427909421898]]","[[907995000.0, 907926900.0]]",38.54
32,"[[0.11294433954225581, 0.27090112244762377, 0.2207613251018185, 0.32049662470109924, 0.12187014778376293, 0.31382660736279033, 0.29002843770759046, 0.27372433244668076, 0.13884218693616993, 0.25304449756195535, 0.27786204006061466, 0.14648147445081733]]","[[480140600.0, 480139800.0]]",44.05
32,"[[0.019271539466243964, 0.14587144537645982, 0.12669694686003358, 0.24549611909964594, 0.09736569085231751, 0.2050077331852492, 0.2499800423363144, 0.2074569519701926, 0.17510783133914812, 0.2476667549786101, 0.18216806580411968, 0.2617137585157885]]","[[869912800.0, 869434000.0]]",44.62
32,"[[0.2594748178428215, 0.22334376915072826, 0.051550363447011444, 0.12948656973265465, 0.1230045424550309, 0.12383039834040321, 0.2444326290337407, 0.23735544076680154, 0.021969684271727824, 0.23430311249834557, 0.26031954732616597, 0.23402457668415105]]","[[905160200.0, 905150000.0]]",47.2
32,"[[0.3002545652674361, 0.26175748208212996, 0.06215894339517003, 0.283507641777194, 0.1959240278348573, 0.1434366839372639, 0.33483208676404436, 0.3037303519744317, 0.08389695452007168, 0.19386096597817226, 0.22521848273663445, 0.2735486744665569]]","[[848430600.0, 848277200.0]]",47.3
32,"[[0.2703389230437508, 0.2849257619967686, 0.10553047349447162, 0.30177374034149285, 0.3015618130804133, 0.19497069798217365, 0.18575024822888395, 0.25632059559826503, 0.11863690561803748, 0.2240805001941479, 0.029785358325841393, 0.06630581311812087]]","[[97761380.0, 97761380.0]]",44.54
32,"[[0.18301454886158738, 0.09517926170697145, 0.23996792902710645, 0.2344187679572846, 0.23788526052929862, 0.3143785549807017, 0.11560110482840853, 0.128505178743555, 0.3011679790591191, 0.1908957884857312, 0.05443471728844626, 0.1368626781928271]]","[[424770400.0, 424770400.0]]",39.72
32,"[[0.1970948880282293, 0.1631015503466642, 0.23479991991636118, 0.1766127051511178, 0.17768669045736002, 0.2516199520932295, 0.4367854488404947, 0.1499464832285325, 0.25676675827570017, 0.14682101002109488, 0.2663171941675053, 0.2183251406990988]]","[[918532000.0, 914482800.0]]",40.19
32,"[[0.2013919687950941, 0.1498234488581462, 0.41446186473673663, 0.2720146713204221, 0.18139572277978694, 0.1512291142468147, 0.16728833826017905, 0.25500154280057147, 0.19486713316580448, 0.26479198156946543, 0.20674542697608453, 0.2688375322029374]]","[[928748300.0, 928579900.0]]",43.33
32,"[[0.15590758464697463, 0.14890892845287487, 0.24984111305899373, 0.1734552681286815, 0.43686694058557307, 0.3659015816713782, 0.1803005138900853, 0.18087520799472737, 0.3445639966644001, 0.23067365894577252, 0.18705056613166987, 0.15970449609433282]]","[[903308200.0, 903163600.0]]",66.66
32,"[[0.21856431566896786, 0.03924979675240581, 0.2992105953401061, 0.09719740368565594, 0.22889731041229344, 0.09566889801694349, 0.2106805030260064, 0.23546213953872772, 0.17200650609138413, 0.42318925624792203, 0.15813294228260433, 0.18744511306595857]]","[[895468400.0, 894799900.0]]",42.71
32,"[[0.22694042391583208, 0.09381125409759845, 0.32876922245990536, 0.11605113345179077, 0.13933800094377605, 0.16379466272278273, 0.08941348858055125, 0.20659842103540496, 0.18157802129928693, 0.09913523717777531, 0.320555698024781, 0.24458507341079286]]","[[895468400.0, 873895200.0]]",39.26
32,"[[0.07400143823572514, 0.22256341282257647, 0.15143284600395054, 0.2254643492751772, 0.25109465570820144, 0.2164059267996709, 0.2051460915641234, 0.056258553548304946, 0.21019375271582635, 0.26073705637675837, 0.11045257982677016, 0.12318735793968215]]","[[893946800.0, 891897900.0]]",41.56
32,"[[0.12734719937512362, 0.2625168771274441, 0.15527069653301007, 0.1658309436475607, 0.3146431873602389, 0.20269235840623176, 0.2581533924803714, 0.14820800763272973, 0.22202620641662485, 0.09110167261955167, 0.1541868288781144, 0.16313912957168603]]","[[893946800.0, 891453700.0]]",92.85
32,"[[0.21024530330345348, 0.2921742395717771, 0.2178853864290687, 0.25956190530893264, 0.26699983203393746, 0.16804705325424155, 0.18505398335070788, 0.14737706341870183, 0.21567575456459406, 0.24418798620844748, 0.25470767604751576, 0.12628813755450125]]","[[893946800.0, 891292300.0]]",285.63
32,"[[0.142518428350223, 0.2120208011447005, 0.1639814894912746, 0.22211892036465958, 0.11146089181022406, 0.2702527736684102, 0.10879504284331994, 0.1252943264357468, 0.2474181525470194, 0.11184091971956808, 0.20238505100988102, 0.3299595586417411]]","[[893946800.0, 891261500.0]]",60.93
32,"[[0.30893257398257873, 0.2721727283109285, 0.2821241234424014, 0.17504340863270984, 0.2520810281546202, 0.16401398039665727, 0.31941164379379433, 0.19176227729680892, 0.24401329356214996, 0.2727848838684159, 0.13174414075476704, 0.25250349670748984]]","[[871075500.0, 868680200.0]]",47.01
32,"[[0.11089871758301793, 0.18362221573427762, 0.11035999499622938, 0.1493912226163024, 0.15459107883239215, 0.212464771877113, 0.4042404389483556, 0.2541539946947984, 0.18864913256047472, 0.1820422008694671, 0.07403866845923684, 0.2386280976951486]]","[[871075500.0, 868518600.0]]",45.17
32,"[[0.3441622124937246, 0.09097475875691707, 0.003996163053712476, 0.18645106072035555, 0.2163576485140231, 0.2253129154253186, 0.1629550484793125, 0.21455290508829764, 0.2276134927019961, 0.12310468572943821, 0.3551204312684202, 0.18091611132603092]]","[[896476300.0, 896413900.0]]",35.4
32,"[[0.15289526210067278, 0.17149097011328263, 0.1875255413037434, 0.29842716064985314, 0.14262867602745466, 0.21621026604404714, 0.19791208213182562, 0.3359270850116748, 0.16426341425759733, 0.07043849796735008, 0.4047857315110216, 0.1146360567633071]]","[[896476300.0, 896349600.0]]",50.3
32,"[[0.17097025719988873, 0.22462571266694686, 0.24536791471932284, 0.3080623383574522, 0.08334099277235091, 0.1811942133721548, 0.25700539147313195, 0.08583546575084548, 0.15399716156044618, 0.3355276240106132, 0.13759615983954301, 0.3660832020675303]]","[[901772900.0, 890490900.0]]",33.76
32,"[[0.23644219953679135, 0.0770136502617652, 0.1111204299389967, 0.22378319239636998, 0.37776804626735994, 0.1441774912223851, 0.07664559615045946, 0.09958410434486252, 0.2659599669916509, 0.2417612773499804, 0.1985877778121383, 0.2844316108177803]]","[[904536200.0, 870702500.0]]",30.16
32,"[[0.3013690169866659, 0.1892631685790471, 0.2386245183276598, 0.19351505330370614, 0.10227940640236836, 0.14719684547917372, 0.27655268240923037, 0.3330073033053308, 0.17106572649344898, 0.23788433823240482, 0.19408999526269372, 0.17252882341220527]]","[[884359300.0, 880566300.0]]",47.2
32,"[[0.00032034206764325335, 0.2042003487217671, 0.21825317419192633, 0.10080824599653271, 0.1951744462484741, 0.36096421797751177, 0.22285470656014345, 0.2206106067166347, 0.12158532917804171, 0.18536178291453528, 0.2398976542641062, 0.15389707492885046]]","[[884359300.0, 864438900.0]]",43.43
32,"[[0.23923270766144042, 0.2655526982950651, 0.35299091727307674, 0.21290475182908872, 0.27836012012015005, 0.2681688973601964, 0.24003726783700485, 0.39061484971988936, 0.28074241347379614, 0.157453065938777, 0.24401655821226537, 0.028823762976724815]]","[[884359300.0, 864438900.0]]",51.28
32,"[[0.15651234682966972, 0.34730257790636454, 0.044256925395466745, 0.32972961548326735, 0.22412466103642276, 0.20598116464044133, 0.15369088487077576, 0.19107233620608252, 0.2515086747383154, 0.1888106185804358, 0.24486429872085888, 0.2550686763051803]]","[[884672700.0, 878095000.0]]",47.43
