CPUs,Input Parameters,Output,Simulation Time
32,"[[0.16294856648606837, 0.07445309288648386, 0.15772306613347514, 0.16211950596916053, 0.16849549747517645, 0.22414967485722845, 0.23409336496166264, 0.22820309751883533, 0.10913199264288398, 0.10314582287064286, 0.21680355525512846, 0.25527691505647176]]","[[64171120.0, 64171100.0]]",3.31
32,"[[0.1377074656959111, 0.2616704463433136, 0.30380989576436424, 0.10679239203916303, 0.16623062355760612, 0.18967882455550053, 0.2887918360656565, 0.13437213700794984, 0.022001878556347637, 0.15519493491847602, 0.30451990232683496, 0.29603530145966833]]","[[64171120.0, 64171120.0]]",3.5
32,"[[0.354994963975485, 0.06478157984129909, 0.25010258758842535, 0.2152747472786356, 0.2535063329409474, 0.24185837551235867, 0.0681289673460691, 0.27907605227084653, 0.03481996282453467, 0.22052104061880237, 0.1929096846380746, 0.3217626947658548]]","[[64171120.0, 64171110.0]]",6.95
32,"[[0.09484554435379201, 0.10649723259696552, 0.2043577093898616, 0.12759793853517135, 0.19484067575319333, 0.1438449377577306, 0.1687270087941396, 0.22418546893674515, 0.20422177179868992, 0.32225598573079767, 0.07344087998407225, 0.26473713009309136]]","[[64171120.0, 64171110.0]]",5.29
32,"[[0.05700841166539053, 0.27246948748079514, 0.23896940789476295, 0.34648392370507397, 0.21799616766669375, 0.22187047429191306, 0.15343263832084, 0.19342459470437257, 0.059675623481663054, 0.1375021432107146, 0.16184983089885124, 0.1605219769426949]]","[[175811.3, 175811.3]]",8.91
32,"[[0.17433460198947587, 0.3065492280802202, 0.2340048853802682, 0.2502258942507666, 0.2848186769124784, 0.11207107706642876, 0.26643340092728823, 0.11093600846458372, 0.09513635194872075, 0.30996328084229063, 0.22134304869112703, 0.25177167703869685]]","[[10724490.0, 10724490.0]]",6.32
32,"[[0.28244301615489986, 0.04316116316779581, 0.16977540577847025, 0.1217342617375638, 0.21619151749036605, 0.21173737303490017, 0.24825312910464722, 0.1831010502023392, 0.25548100358892817, 0.2669140092462763, 0.1515010971143358, 0.124520691582291]]","[[5450150.0, 5450150.0]]",8.08
32,"[[0.1278509055741514, 0.21998205049520514, 0.2158669885089311, 0.22179147208936784, 0.08241796048286582, 0.33855163092053353, 0.19973222975256366, 0.37324618394168707, 0.16617048476892807, 0.18827699242509482, 0.34194574680862067, 0.2326340443346765]]","[[64171120.0, 64171120.0]]",9.32
32,"[[0.26726638275321335, 0.23928704101284284, 0.264612270772115, 0.14720206479055442, 0.16442201354592606, 0.24282409840440033, 0.19843483806523537, 0.11924182679033131, 0.22777526905978615, 0.029232739549523573, 0.16590707125935555, 0.10505009849599319]]","[[64171120.0, 64171120.0]]",5.75
32,"[[0.14047143869618284, 0.12911439904569438, 0.04663712935026379, 0.3275397657016874, 0.2775233260574539, 0.2678818321490107, 0.24658644776886193, 0.23987602558781032, 0.13494591489315005, 0.25149754345638403, 0.30227847468055913, 0.22449245731487205]]","[[64171120.0, 64171120.0]]",5.28
32,"[[0.18887449908005088, 0.2801918822982381, 0.12234353396540024, 0.1753805468493733, 0.19120095496602788, 0.27135150494568294, 0.1260451613274025, 0.07489749682888, 0.2304700519738238, 0.2295286519613777, 0.18777194851778178, 0.3088361430796254]]","[[64171120.0, 64171120.0]]",7.25
32,"[[0.3008673740753682, 0.2607054511602055, 0.20727683352322343, 0.1563158387721617, 0.1281758039202749, 0.09071174106447899, 0.08730628191531789, 0.1449846130765858, 0.20651583289918407, 0.17213489817509064, 0.12478736520437554, 0.1907248611353328]]","[[64171120.0, 64171120.0]]",7.15
32,"[[0.1798049424141229, 0.18643648738037505, 0.2488849962035392, 0.05749838907061719, 0.2420805651917518, 0.30944802042724573, 0.311983164633327, 0.1501306049383353, 0.26080105324032665, 0.18407972006008652, 0.17484769942531173, 0.28560049892993705]]","[[175811.3, 175811.3]]",7.57
32,"[[0.19306519582510057, 0.15225025168283018, 0.18742833675758444, 0.14363486584199722, 0.28829151138006026, 0.3224961634666177, 0.2140139001435591, 0.12061883192692872, 0.19700346339805436, 0.17003713542265383, 0.134098433534583, 0.11495600124011032]]","[[64171120.0, 64171120.0]]",6.64
32,"[[0.20431749706795388, 0.15404589607740296, 0.29730306665893097, 0.27277161141570283, 0.32394897945557466, 0.23501197180901434, 0.30719976731021675, 0.219291166335068, 0.13191344036411354, 0.09682516464564339, 0.25721841995895645, 0.18126681678663392]]","[[64171120.0, 64171120.0]]",20.3
32,"[[0.325544100572312, 0.18886214908803345, 0.10229804514861468, 0.11483174069990676, 0.3063962770748441, 0.12823080157735817, 0.27587480593152863, 0.19004515787282092, 0.3069108736011349, 0.21436035782108712, 0.14269836991731638, 0.1487776881955294]]","[[527433.9, 527433.9]]",6.79
32,"[[0.08316505087646202, 0.20295897468853918, 0.257095499860335, 0.189483616724011, 0.2745608506429974, 0.10375805718489169, 0.3008520511654823, 0.245843979190515, 0.174202144493188, 0.07634263312809232, 0.1596418128216348, 0.03880707538963768]]","[[64171120.0, 64171120.0]]",6.67
32,"[[0.15267531986454108, 0.24628235872870202, 0.28120923900231337, 0.1401169969247837, 0.22444119981492955, 0.22961305275998348, 0.185957886476725, 0.3178761977807287, 0.14775188482807708, 0.2735015907105446, 0.2044746976517132, 0.33286551314797846]]","[[64171120.0, 64171120.0]]",6.31
32,"[[0.07453986913768781, 0.16102673063475054, 0.33947322861425183, 0.23487227029547708, 0.1443053019529052, 0.24800528854224585, 0.35520300542476746, 0.16253824167807723, 0.27479207109245063, 0.262937335273033, 0.08681629701624877, 0.20114063115611683]]","[[20712200.0, 20712200.0]]",10.3
32,"[[0.21830066473805776, 0.24541580997694587, 0.24543405150512565, 0.18548957878347277, 0.2984460423187697, 0.2557659111556536, 0.22581645583595816, 0.2961532342580544, 0.2638568709102519, 0.2606218479176183, 0.1527212129713118, 0.17756961419391132]]","[[64171120.0, 64171120.0]]",6.4
32,"[[0.22021889308190526, 0.16203034453310552, 0.16726423619940198, 0.20096749798289767, 0.1807195988504199, 0.1986248222084279, 0.2599936630164585, 0.17637419461734968, 0.3906122177883734, 0.13047226101612974, 0.15480475623989937, 0.10763708256406589]]","[[1230679.0, 1230679.0]]",6.26
32,"[[0.16970048283146538, 0.19133228448939335, 0.3138750922652107, 0.2920093021589405, 0.18863783327007796, 0.026557010330911845, 0.1894993189766276, 0.052444640878787696, 0.26764040256336086, 0.08879834739470732, 0.2807235566055553, 0.18763767629575104]]","[[1230679.0, 1230679.0]]",7.2
32,"[[0.2622590688461585, 0.34057883428231406, 0.06232306757971476, 0.21727503981422258, 0.20086356629552615, 0.30106128485179146, 0.33200123593691344, 0.0824623839753123, 0.1403467777942597, 0.08580403680015762, 0.25393637818416376, 0.10923341156824831]]","[[64171120.0, 64171120.0]]",5.86
32,"[[0.10996982972684649, 0.19889906168765453, 0.1915576026034559, 0.19364159791917676, 0.21471466857973062, 0.15554225272646596, 0.09919786433639137, 0.19916266813849562, 0.17647981303950386, 0.2060339073736812, 0.3491471271549338, 0.2764919376680818]]","[[64171120.0, 64171120.0]]",8.28
32,"[[0.4102262429395133, 0.2177289658325347, 0.3618344191248326, 0.27000980472011, 0.1833482378421335, 0.21415791034892553, 0.24090500849842278, 0.3254525103709126, 0.28922445336519415, 0.17914712972409308, 0.13562075783959432, 0.1450121178216525]]","[[2637169.0, 2637169.0]]",5.38
32,"[[0.2821184860589236, 0.2868330093048237, 0.2891700629462154, 0.2283672607102232, 0.31372360916294884, 0.3704659706558109, 0.20786622221624002, 0.19555780612588347, 0.20213769678139817, 0.11396895204618367, 0.21485320496602034, 0.28013334234694154]]","[[64171120.0, 64171120.0]]",7.14
32,"[[0.20073804347634616, 0, 0.11679610456850414, 0.03640573924265636, 0.11426399258931644, 0.35361107747157117, 0.18088121591561845, 0.23726895351019972, 0.23469274391609185, 0.05924676771977935, 0.16659567268907394, 0.16594885894542882]]","[[175811.3, 175811.3]]",8.2
32,"[[0.19923808574171342, 0.1460583725733978, 0.2622183155182703, 0.209859806397593, 0.34376387935143393, 0.1857308612563638, 0.1567845492998049, 0.20933670603702428, 0.21397162817253504, 0.16344788435409852, 0.1988765894857014, 0.21721067596091148]]","[[64171120.0, 64171120.0]]",12.59
32,"[[0.10833302707522371, 0.1787136139492167, 0.11299092807283453, 0.22388302931160672, 0.1616939064523803, 0.22532681533499233, 0.20025323973362333, 0.14132148539753542, 0.18177009430192004, 0.3478165242497079, 0.14749925723657692, 0.19472565187831714]]","[[64171120.0, 64171120.0]]",6.18
32,"[[0.2899817783426737, 0.14733516830237697, 0.219254454226231, 0.43280350615607666, 0.15272176969061002, 0.2873264009015004, 0.135002260087099, 0.17202524944144784, 0.16868165954494077, 0.28543141783524456, 0.27114879197686187, 0.0925593940910649]]","[[64171120.0, 64171120.0]]",7.36
32,"[[0.247354149731522, 0.20514105558114798, 0.13510926949863922, 0.23968505607262394, 0.15755175637628482, 0.13174903679479344, 0.14741497977772233, 0.26654938949570145, 0.19658871543434317, 0.20706312568800983, 0.23630649558199734, 0.13810834145424356]]","[[64171120.0, 64171120.0]]",33.9
32,"[[0.2524235147844673, 0.10158694607649825, 0.18978328372584152, 0.31479220488518345, 0.2927570507751085, 0.0788678686490094, 0.3918927624217493, 0.3080074086956608, 0.22667887388528118, 0.19263991358953728, 0.3179960740805118, 0.351851462982737]]","[[64171120.0, 64171120.0]]",12.39
32,"[[0.2721873994394517, 0.23156583942393177, 0.1952558994764529, 0.0870479312330666, 0.25902391479126397, 0.17578612052370843, 0.16392259013076296, 0.2880836356475105, 0.18685002553308885, 0.12408188856212157, 0.2881289942635281, 0.1831264725941037]]","[[64171120.0, 64171120.0]]",5.71
32,"[[0.14585954885969718, 0.24110752000525282, 0.1475103292935927, 0.23693573856983174, 0.19742761511047954, 0.3201650124872817, 0.045029260328830034, 0.21844199676537424, 0.3182775966230554, 0.14794013300552306, 0.2292807908656164, 0.16253371499969008]]","[[64171120.0, 64171120.0]]",7.59
32,"[[0.2370797636205352, 0.13037526186416434, 0.23044045696390256, 0.2804795148512348, 0.21002693208382317, 0.06183658609814066, 0.2061685504332713, 0.201384135795493, 0.10035167698569175, 0.15412466418065582, 0.2504762786113866, 0]]","[[175811.3, 175811.3]]",3.86
32,"[[0.2069595200530261, 0.1968222081308932, 0.20187984706250398, 0.24259159649353915, 0.06263079333803281, 0.17844245655186064, 0.2526050410871088, 0.061395340455732555, 0.15300510828771502, 0.007067004713283892, 0.10142524930512663, 0.30289542153605964]]","[[58193540.0, 58193540.0]]",6.73
32,"[[0.2917164567156208, 0.1707224645653642, 0.2690588379676056, 0.09248665939661405, 0.20378638936997495, 0.13524995275617463, 0.23610655979812956, 0.09754024268291324, 0.16325207788208224, 0.22830966383886594, 0.18151880041923363, 0.24800960189095125]]","[[64171120.0, 64171120.0]]",13.31
32,"[[0, 0.23223355990676195, 0.09481860809446756, 0.15396385881207514, 0.25147515808130266, 0.047255581271795855, 0.22503848302298887, 0.2746156827530755, 0.29782769171923634, 0.14540369428999644, 0.10566170612095743, 0.3802902681480541]]","[[42370520.0, 42370520.0]]",6.63
32,"[[0.22474975729058846, 0.26687450520631095, 0.08036098452237679, 0.28678807932699896, 0.26758502199432643, 0.17453227071252886, 0.1938168746636792, 0.15353580644286946, 0.11983896778127683, 0.26907540766922966, 0.0656030944002379, 0.27181591429543384]]","[[64171120.0, 64171120.0]]",7.48
32,"[[0.04483664288736269, 0.1355503821330149, 0.16232090618713724, 0.1024341398406166, 0.08907877299044421, 0.119347108349675, 0.11116941938882721, 0.3357785821577238, 0.1449122475121894, 0.25503498552064885, 0.17341584184364547, 0.1337243625447705]]","[[64171120.0, 64171120.0]]",8.67
32,"[[0.23027464814609094, 0.15685865298327975, 0, 0.18195819920564785, 0.23001126476057382, 0.21825351120507042, 0.17421281268772018, 0.11701328085305868, 0.34430437113651857, 0.16100490751720442, 0.3215614064409187, 0.24150072170637477]]","[[64171120.0, 64171120.0]]",6.54
32,"[[0.17527688892666068, 0.3296053958590657, 0.38030590514965146, 0.16605963089316028, 0.09850474712918353, 0.2649011686617714, 0.16593545694298917, 0.1790665608870449, 0.10479001851266406, 0.21630864531297797, 0.11485850784731406, 0.08391516816059075]]","[[64171120.0, 64171120.0]]",7.81
32,"[[0.22563869336292375, 0.279119968153077, 0.15343563287408474, 0.13500248962565298, 0.07746970464636754, 0.24481296461397514, 0.2932246857872839, 0.0234227802071173, 0.12654083559478613, 0.23943894357646148, 0.2420274484249463, 0.1978347605959015]]","[[64171120.0, 64171100.0]]",12.06
32,"[[0.2790580140527662, 0.14087898516737046, 0.14636426890646778, 0.1613825839518619, 0.18706067082457284, 0.1474035918825317, 0.31275065269470254, 0.35073150527979546, 0.24335326084011072, 0.275353704772046, 0.22343595829319296, 0.22856021003867133]]","[[4816697.0, 4816697.0]]",9.33
32,"[[0.14760616010661992, 0.11632777986764566, 0.22469883075866942, 0.1789342487996985, 0.13602394291218428, 0.2038583499498393, 0.27392061970675646, 0.2618093438659199, 0.2214275853481488, 0.12706419736712626, 0.259471193771487, 0.1411104900639858]]","[[63467880.0, 63467880.0]]",7.79
32,"[[0.1318593516013717, 0.1663600986355478, 0.22652761190092632, 0.14867264742603958, 0.4167313383616892, 0.16412277215105972, 0.17493392630819424, 0.09040875223061891, 0.2815276762971081, 0.2443016142281504, 0.23498959279791615, 0.12664946880957656]]","[[64171120.0, 64171120.0]]",11.83
32,"[[0.2541705140448107, 0.21000615476135326, 0.23638370458857125, 0.11800547167836026, 0.23183715197478183, 0.19646917276418102, 0.1240901627537855, 0.24379692172918016, 0.2751409432160774, 0.10068550309052463, 0.2105608736452095, 0.21404278937958857]]","[[64171120.0, 64171120.0]]",90.36
32,"[[0.16774041505723733, 0.21541593945910206, 0.07253075437447024, 0.06961450478570833, 0.32871259739823855, 0.2524617983762207, 0.08807298923554224, 0.2041666135267586, 0.35875709022613644, 0.2960273734574188, 0.277828967346681, 0.06900082787260353]]","[[64171120.0, 64171120.0]]",6.57
32,"[[0.31675953606470264, 0.2512518043751575, 0.12804602616273425, 0.35804338200566654, 0.05031558773942629, 0.20655048298695133, 0.2649503468922837, 0.22063611553029458, 0.1794616219096037, 0.16566594911209298, 0.18016515260354754, 0.2593493654506253]]","[[64171120.0, 64171120.0]]",6.37
32,"[[0.2322846543059841, 0.23687169414746911, 0.29103611712470834, 0.20384502221844467, 0.11820483151144573, 0.12503550159480942, 0.13996322448433343, 0.2310290266847098, 0.25406001799120936, 0.24642683207906743, 0.4077689949833404, 0.269150690157275]]","[[175811.3, 175811.2]]",5.17
32,"[[0.34311771426909465, 0.3125133875386963, 0.17306155780178967, 0.1996353517054655, 0.15023747684143196, 0.07640339840782871, 0.183113675128107, 0.16652144407399933, 0.1335204354142632, 0.18528889508418633, 0.19387090864246434, 0.20959493053456257]]","[[527433.9, 527433.8]]",7.69
32,"[[0.15986163370297862, 0.2553201266140986, 0.1985058019104365, 0.2070149106506458, 0.24401318872283062, 0.13893842270884887, 0.2432323545662394, 0.15694442089477273, 0.23582132643471568, 0.2832529524016417, 0.2623882009792623, 0.15261037093101842]]","[[64171120.0, 64171120.0]]",4.91
32,"[[0.268106240993205, 0.18441120737956684, 0.15794378864611305, 0.2638158469833441, 0.12462610826068032, 0.2611422111067387, 0.1591116323170005, 0.13795626219340457, 0.29685519116906045, 0.315500933158332, 0.2025680485878742, 0.31735400480499876]]","[[64171120.0, 64171120.0]]",4.99
32,"[[0.11784208765301567, 0.29558545423253957, 0.13373127083236508, 0.1248695806861091, 0.13912799556547623, 0.18200638389464557, 0.23130300344221436, 0.16841837639194485, 0.24600346160038505, 0.19432403516153243, 0.2490342866745403, 0.10133766961810985]]","[[64171120.0, 64171120.0]]",4.91
32,"[[0.18611563749130539, 0.08808229465332482, 0.10348554897287994, 0.24709843354446465, 0.2210375618736346, 0.19372909071154298, 0.13351845996045336, 0.303740976947277, 0.12357636551400945, 0.17787333619191042, 0.12663801174864647, 0.18621802624461256]]","[[64171120.0, 64171120.0]]",11.24
32,"[[0.21385864165198232, 0.12303199348026388, 0.3260722549389812, 0.13123223413951468, 0.15995709227859406, 0.29571245341743624, 0.10681965076598474, 0.2589613645060072, 0.07925506824433363, 0.13886636362266358, 0.0411227116636978, 0.23610247803214796]]","[[41815520.0, 41815520.0]]",28.91
32,"[[0.20490337947886522, 0.22271756174803892, 0.17732447364620957, 0.16872312272084472, 0.20703428696658138, 0.2807965829179774, 0.2813483861390086, 0.20668738928347416, 0.18854429675056764, 0.34277711414861767, 0.09191185490779431, 0.22130376636966187]]","[[64171120.0, 64171120.0]]",8.64
32,"[[0.19507200239177724, 0.22744814326313487, 0.21138760918760824, 0.27097677256850916, 0.17291931927990709, 0.15807282534648534, 0.33393954643583246, 0.23419035933556426, 0.15761284700365288, 0.23602198137221397, 0.1442261258733546, 0.168565566991712]]","[[9107369.0, 9107369.0]]",8.12
32,"[[0.24011121707160388, 0.37126618886493473, 0.21532270582373278, 0, 0.17698173660071556, 0.23578273087667762, 0.21909176782384102, 0.18166029029852498, 0.2173495745974131, 0.20102506987704583, 0.2914557552781858, 0.2041755946619656]]","[[64171120.0, 64171120.0]]",12.81
