CPUs,Input Parameters,Output,Simulation Time
4,"[[0.1864518568823988, 0.11204488663742769, 0.18946634362202666, 0.2219576764346962, 0.3461916990455989, 0.16900526357405177, 0.20043838081034043, 0.15212276917008594, 0.23385538647593118, 0.17634867081152444, 0.12820634974211248, 0.27629542565214243]]","[[237375000.0, 237367200.0]]",162.09
4,"[[0.1835761823420783, 0.15556476624574242, 0.2519826911409513, 0.18967097287971962, 0.019259422017801953, 0.07596732113951139, 0.17835566946349798, 0.195196996602106, 0.1932961966517423, 0.18948624028394398, 0.2667677670452249, 0.3206424468513206]]","[[879355900.0, 878576200.0]]",141.54
4,"[[0.19664900886617845, 0.07421695312690968, 0.23281433132072016, 0.24895802748205398, 0.22933436632317375, 0.15508143613602057, 0.31966433832765745, 0.019366658714931734, 0.15727740079543873, 0.16147796869189296, 0.15214071591849718, 0.15955145447900285]]","[[342796900.0, 342795100.0]]",149.17
4,"[[0.18588822462788845, 0.18279220393753945, 0.10498686860735476, 0.22665338523497108, 0.17497612314972608, 0.21830641062213396, 0.14283828530819243, 0.1935840261984427, 0.24015535054530784, 0.26971638362069145, 0.21174292760568483, 0.18466639800394527]]","[[845995300.0, 845776800.0]]",148.01
4,"[[0.17574670077302845, 0.25946764064184036, 0.1545264741765751, 0.2448134889873197, 0.20527188431502846, 0.20423365334175272, 0.08200421949046197, 0.22527468932602873, 0.17162218974118093, 0.2109869048248323, 0.25558686168602657, 0.21647395420344556]]","[[769985300.0, 769916100.0]]",142.15
4,"[[0.21859863562899504, 0.16692962623332974, 0.09498752396187929, 0.2015582953681063, 0.30193490289013286, 0, 0.2628907211197998, 0.24810159754110214, 0.05114404564133368, 0.260706801107728, 0.22355362838874268, 0.1962200865805759]]","[[789145100.0, 767174900.0]]",129.73
4,"[[0.18929913899579545, 0.1388451276103983, 0.30051582947665145, 0.271551014343583, 0.18223594166517595, 0.23112582158491862, 0.22547037624680114, 0.2536931740669321, 0.13273396605596832, 0.16114512997800678, 0.28363451214646523, 0.23072840484592]]","[[899151500.0, 898021900.0]]",130.48
4,"[[0.18185611389598264, 0.322133611539643, 0.03396059874868035, 0.28622566390127085, 0.15687146290970364, 0.1833712120935177, 0.17354100636605085, 0.1769141831015323, 0.1165095353966593, 0.21363938545237135, 0.1723967348824715, 0.19879745139814442]]","[[781821800.0, 781747100.0]]",130.97
4,"[[0.17502155110039433, 0.137672108382266, 0.223021221117093, 0.1166436043658197, 0.16913734747015363, 0.12838301181790357, 0.21865112416447635, 0.207357356415084, 0.09166631589872805, 0.25687216992777867, 0.3322578171233219, 0.25126371593866725]]","[[175811.3, 175811.3]]",143.82
4,"[[0.3150893009917226, 0.14471155068593808, 0.05164272729684291, 0.12767730579755, 0.3868609354316517, 0.2209025990001828, 0.17755862537166567, 0.21260324706015132, 0.054968312246715445, 0.3261125630399474, 0.1857698533672166, 0.21537186809193118]]","[[421333000.0, 421330200.0]]",137.97
4,"[[0.39909878286001055, 0.2571540387704355, 0.2335053304276526, 0.15577897422773995, 0.08420890290959653, 0.24662977329381927, 0.27278892021549994, 0.3223271450744643, 0.17973487728862766, 0.13027000935549496, 0.1914818569876009, 0.22529157017567542]]","[[860911700.0, 860118600.0]]",158.2
4,"[[0.1944936765502888, 0.15269600218341123, 0.2592882854786117, 0.20513030361138396, 0.13325880414912922, 0.20576438062014976, 0.16474212861701382, 0.13091064023625873, 0.16219135863963194, 0.3974781487093141, 0.29726652926293556, 0.33440070390786836]]","[[908187300.0, 882204800.0]]",146.16
4,"[[0.1724737258088748, 0.2647708913028264, 0.1905567397528452, 0.3123048924466987, 0.132670806238127, 0.08108361696689594, 0.18831685099473813, 0.21981086395964408, 0.4522470245411299, 0.23986905016556825, 0.21416906486461007, 0.24224115492158152]]","[[898073400.0, 897507000.0]]",152.8
4,"[[0.17762683841269727, 0.19931968624578905, 0.3276101535164909, 0.09699917225009938, 0.26893708945421224, 0.2927237791902524, 0.12445221321058025, 0.24896410364267904, 0.07489082463460234, 0.18586077017973276, 0.16339851849069315, 0.03406550541831588]]","[[730220700.0, 729853500.0]]",148.92
4,"[[0.053568912616317216, 0.05626478262496745, 0.09545729174152753, 0.25254353831088133, 0.13826762604554035, 0.28218844867842147, 0.2885525902044299, 0.184083193216854, 0.17605783678292566, 0.3341582568630107, 0.2591377878846842, 0.24373781795980498]]","[[14701130.0, 14701130.0]]",144.5
4,"[[0.12267419186273014, 0.13027098106752094, 0.26366269914156815, 0.10582263642445595, 0.3212780781169178, 0.15906752132598617, 0.13916524571798058, 0.14177852574308936, 0.1879318787639036, 0.06889801465207232, 0.30766960806366284, 0.25858708752280773]]","[[912942400.0, 908430400.0]]",138.05
4,"[[0.20638219881474387, 0.05158777552529456, 0.3191623623592461, 0.3281567736632397, 0.32086577903085595, 0.13004993383322633, 0.16587465254927192, 0.07163910125679099, 0.2032015268274384, 0.15373896504045556, 0.26537367085814506, 0.2403055909681514]]","[[536075800.0, 536063600.0]]",138.34
4,"[[0.215311042240649, 0.14571482583673512, 0.2841772934050032, 0.18495440797602755, 0.08766374163171034, 0.16683819960539165, 0.127246864462653, 0.20537447654729993, 0.2833314630134359, 0.2757491210476466, 0.19809840281087138, 0.1485256746012253]]","[[886565600.0, 886368600.0]]",138.68
4,"[[0.19808687646339385, 0.29070869921557885, 0.29065575653871906, 0.36807351881072103, 0.09623810370376053, 0.19588766486684608, 0.13174200088986632, 0.11756236730424065, 0.25736047019123287, 0.2254222565379308, 0.13678088026412455, 0.30164103934317316]]","[[903279100.0, 878422500.0]]",174.66
4,"[[0.21091349759402248, 0.2773554946509525, 0.22017777981814393, 0.24068205333065537, 0.16397345654240525, 0.013636733173088944, 0.20914149009044647, 0.12331282859872494, 0.06564244054483584, 0.24497445973604956, 0.2460135967233819, 0.1005773050076863]]","[[775503600.0, 775361600.0]]",139.36
4,"[[0.23231656623236246, 0.0867838606579604, 0.1497280495580759, 0.29888901947271085, 0.2588703992963941, 0.1701917249286647, 0.08871859353296001, 0.24032754519192845, 0.2532130560326915, 0.16680323489240753, 0.1874003672784846, 0.29605677158164284]]","[[527433.9, 527433.9]]",143.61
4,"[[0.22529503099607948, 0.27509196046769446, 0.2836779324947475, 0.10371631091499375, 0.2778002405635798, 0.10660381511888209, 0.28771558979455014, 0.1699731176204972, 0.21171639577753018, 0.03338093408291665, 0.25446104551929366, 0.11028342384388125]]","[[889328900.0, 886853300.0]]",144.25
4,"[[0.24052735960946153, 0.28390607622911085, 0.22706830180129817, 0.3051039617880354, 0.3009957737867206, 0.21858251138100704, 0.3087470179470797, 0.08594950366839617, 0.23231418118071215, 0.20649404380006522, 0.3044230945304916, 0.1423836368378928]]","[[902463800.0, 901866000.0]]",157.78
4,"[[0.22798324271517964, 0.222085013996124, 0.2437623841286657, 0.11114716321946508, 0.1481869832384507, 0.272123327824788, 0.17591091075434076, 0.18136028456548542, 0.2160746459149024, 0.23349780456216088, 0.17529290713608092, 0.22008696258313631]]","[[811240000.0, 811239900.0]]",151.34
4,"[[0.18050210324880417, 0.09507587319187494, 0.1454197029810531, 0.3399266075980423, 0.14268720899833787, 0.24506037105489142, 0.26971701069225323, 0.20542801627210083, 0.2739725924392998, 0.19882825666120818, 0.24023502481687603, 0.14517609772139717]]","[[892612500.0, 883215800.0]]",158.66
4,"[[0.24142521024980598, 0.12290261312066772, 0.19324668562030894, 0.1962904015722694, 0.1403273988130878, 0.1428619050794877, 0.18510214715939857, 0.14106725377778653, 0.2931542714101164, 0.25917782647758947, 0.28177202505433196, 0.08663935729640723]]","[[94265990.0, 94265990.0]]",140.78
4,"[[0.1791434699153788, 0.23751963527772607, 0.20350369479608066, 0.16848954619691425, 0.19059211922819366, 0.2741238562165056, 0.33777880224087853, 0.22222203828467213, 0.200945180089851, 0.22316239516384187, 0.11180606604827817, 0.23848280822700302]]","[[959698400.0, 878599600.0]]",148.95
4,"[[0.20806711209872708, 0.2519398421279801, 0.1657126718778405, 0.1723306601962866, 0.23172230010931616, 0.16510887198899885, 0.18680966989993736, 0.09217759856803534, 0.2776181974116977, 0.2288914418020269, 0.17135274191712768, 0.10965363029423834]]","[[175811.3, 175811.3]]",145.81
4,"[[0.20306813205282923, 0.2069456383415815, 0.09907161716187227, 0.1373500395749936, 0.18424617482972067, 0.2489924897133395, 0.10946148691698718, 0.27569580311248726, 0.2381142241814779, 0.24868308753035026, 0.25785605068225126, 0.26458281267026773]]","[[527433.9, 527433.9]]",149.05
4,"[[0.2131250026608605, 0.1929596294667584, 0.2425347225345481, 0.16267742692523646, 0.2032454566354376, 0.22013677775351193, 0.21338024816097295, 0.24300018052406946, 0.254275354599486, 0.1959192088301856, 0.28536559423595187, 0.3498386088358039]]","[[1230679.0, 1230679.0]]",146.29
4,"[[0.21904181512883364, 0.2401235245535967, 0.12717051214160235, 0.23260956620796308, 0.21854868748692918, 0.2876123322482669, 0.168826674877378, 0.1740956206855371, 0.32646272172059176, 0.12094570333434201, 0.1898191570672132, 0.1417663965730893]]","[[88840960.0, 88840940.0]]",145.96
4,"[[0.10158234960316295, 0.34226139024755176, 0.24801366964632865, 0.2804366525411054, 0.2803251307240371, 0.36702367939903874, 0.18708631029948886, 0.06686761413981704, 0.07859596505938565, 0.13559871126328094, 0.2871283741890501, 0.20489295246256037]]","[[253344100.0, 253343900.0]]",157.04
4,"[[0.19986141414295694, 0.18031437499023573, 0.17962057733315806, 0.1664303061615228, 0.1613971900506504, 0.10741990994199706, 0.06656862159947563, 0.14538357000403096, 0.21751768693599247, 0.15027164987781713, 0.2303058523838246, 0.19309428810614945]]","[[891448800.0, 891372600.0]]",141.88
4,"[[0.18504129060353158, 0.21939050880068353, 0.2616292405686888, 0.13261421252123196, 0.25324774927565735, 0.1433902294269719, 0.24817489202568788, 0.1739411859283138, 0.3476975941195279, 0.20166466447399678, 0.2518840252026793, 0.15106416333232164]]","[[542010900.0, 541662100.0]]",151.54
4,"[[0.20057809181720032, 0.2541672507302538, 0.1930101345143767, 0.06463787794405529, 0.3715751738108579, 0.19078086972647812, 0.22251610926440032, 0.30181982991138934, 0.24289808045846573, 0.0907729098170492, 0.17905067129261043, 0.18951149477578133]]","[[891448800.0, 891330500.0]]",143.93
4,"[[0.028860368736173564, 0.20585479935056442, 0.292674942379167, 0.19645689987802467, 0.24171381706787531, 0.16337461414225443, 0.23463592470155623, 0.2407142288170797, 0.15678914834390464, 0.056369683696505885, 0.264032107790222, 0.26913938576867674]]","[[888498000.0, 888453400.0]]",141.95
4,"[[0.3223739467085321, 0.21123023051123666, 0.23112706766558297, 0.13278097804059363, 0.35323280799996676, 0.12366038613623413, 0.08176921829086585, 0.25127903071366264, 0.2044204377687755, 0.10873421769251851, 0.15143280345187138, 0.13348774934755248]]","[[887491000.0, 885964600.0]]",137.67
4,"[[0.08114821831884113, 0.19502094612643756, 0.15839198766623155, 0.10421632193689963, 0.17191375173618778, 0.1876083373164151, 0.10019245778581291, 0.27262751434655264, 0.1157602595509746, 0.26268548855015506, 0.27268192539288233, 0.37607766808532656]]","[[891448800.0, 870417400.0]]",125.49
4,"[[0.14273599029081396, 0.1461584931161779, 0.24086750653282885, 0.30760842109317393, 0.25342788769690183, 0.2580558264438654, 0.07822568996104479, 0.1891925878312179, 0.1680170307947772, 0.2003408997484847, 0.2540271597875876, 0.28802064394486604]]","[[886870900.0, 886307000.0]]",131.7
4,"[[0.1179382004858863, 0.2791485119737428, 0.32138401822339324, 0.1377726676788923, 0.20077367100600335, 0.2130545928961986, 0.23323452035625686, 0.2887986390680096, 0.2047082207489065, 0.2965264671864618, 0.0370044390375151, 0.2040975841447673]]","[[895716600.0, 895703900.0]]",158.81
4,"[[0.14458943002227587, 0.31828881583801993, 0.25768081860509584, 0.23270674746862677, 0.19769823936476483, 0.3411821423113066, 0.2714939627132413, 0.1658511074021953, 0.280466527669502, 0.18768416972177507, 0.2414794236450385, 0.19168671294944362]]","[[895716600.0, 895703900.0]]",159.28
4,"[[0.27202810425971724, 0.24481236323604932, 0.1959802834183216, 0.21276993640224884, 0.14560756656698248, 0.25154507421951816, 0.34348411026461856, 0.3150175225978475, 0.2157690224506864, 0.30294920674379966, 0.18202326293428436, 0.1502450029032106]]","[[895716600.0, 895703900.0]]",159.42
4,"[[0.07359742088291124, 0.2816454328642257, 0.17575532293194732, 0.4766995373101978, 0.20832051704746282, 0.3111139141027609, 0, 0.1584633831325274, 0.31819282114204217, 0.03595461117126525, 0.24426775984468493, 0.10683871482400059]]","[[893414400.0, 892072400.0]]",130.89
4,"[[0.10459303408691724, 0.11949367539407302, 0.2662364979108067, 0.2189776460391854, 0.17909630774959284, 0.2632663521457783, 0.24002365494664268, 0.12628631828980802, 0.20052467439735755, 0.25853861167072734, 0.23768656768215787, 0.12652968304466738]]","[[899772100.0, 899310900.0]]",131.7
4,"[[0.2294950218297701, 0.1592393927376466, 0.25641800498753775, 0.17610227649020677, 0.37563816013361756, 0.29636817711980395, 0.25295512534934517, 0.16072195553378743, 0.10266096374064565, 0.17020103924310614, 0.08600813024693421, 0.13326098495503352]]","[[893414400.0, 889167100.0]]",197.82
4,"[[0.22126338478755714, 0.35515846151828157, 0.14921645597316224, 0.21649415931047108, 0, 0.08443792597703496, 0.2975382062108323, 0.18530682835439463, 0.30850527654885473, 0.20532458795236205, 0.274164058204677, 0.2018986337007384]]","[[886870900.0, 886245700.0]]",198.91
4,"[[0.22275731171792343, 0.12026330816018893, 0.13491642490080796, 0.27713574926357576, 0.2504396535551764, 0.10926710788186057, 0.14152955838549888, 0.15629144292388245, 0.17890632272940699, 0.1928001477629171, 0.2259646794532091, 0.1217871457839335]]","[[864797500.0, 861855800.0]]",124.45
4,"[[0.09843353509270536, 0.16137819949031665, 0, 0.1929502896004837, 0.21270735595161014, 0.22505450854300124, 0.1659552818022833, 0.0803169353493855, 0.17279424255793727, 0.278373805067428, 0.15909798844048442, 0.09569700810851675]]","[[864797500.0, 861740500.0]]",117.65
4,"[[0.09371464702534499, 0.23194216682204044, 0.14121754440913944, 0.17163687654968723, 0.2928926031773012, 0.14893191915221382, 0.2578097719235241, 0.3358388479232442, 0.23506864387744508, 0.13978269678467142, 0.22658248138484072, 0.16820223268217493]]","[[895716600.0, 895669400.0]]",131.25
4,"[[0.2246148556189306, 0.21333002063803985, 0.2111095734800928, 0.1965251776623483, 0.3364285128925123, 0.15086036041006007, 0, 0.16260625237371118, 0.13802670172694625, 0.21659989059921997, 0.13099417777377392, 0.24624232196155002]]","[[864797500.0, 861594700.0]]",132.91
4,"[[0.20453072111288104, 0.169335803671578, 0.1869080299322459, 0.1922896823099395, 0.2783899885709764, 0.20757310267488827, 0.4047804434506601, 0.33123078452928645, 0.10936986949778271, 0.15741111875720992, 0.2449391493701628, 0.1750497607558427]]","[[899772100.0, 899172800.0]]",155.74
4,"[[0.06259548284656283, 0.2402670049279549, 0.23682057024158942, 0.08208852957157134, 0.19975267168078842, 0.2509781602717682, 0.29776156874062243, 0.18823217389313462, 0.13429645050195793, 0.0948702149169874, 0.16639590257934786, 0.11554848292177845]]","[[899772100.0, 899143800.0]]",128.6
4,"[[0.04188571677116923, 0.16668467476162233, 0.2185880321628442, 0.14241378637104518, 0.07529793621281887, 0.17486892427285167, 0.19195034559361931, 0.21657703273170975, 0.2587993482331423, 0.34945735781115483, 0.24671160858713256, 0.1783761538820771]]","[[878738600.0, 878265700.0]]",142.72
4,"[[0.004479388921702271, 0.14538445525509072, 0.17074099173782126, 0.27608317714554376, 0.36791938483413034, 0.13656656030805708, 0.21345938518033247, 0.23281754798651907, 0.09704934150583652, 0.3103107964893917, 0.17030945234680658, 0.17370145977846496]]","[[864797500.0, 861382500.0]]",125.19
4,"[[0.0686218083112492, 0.17503177832558764, 0.28383432749039955, 0.16276063690852255, 0.2557918212677514, 0.21231873108603905, 0.14137271993411246, 0.1681864957983645, 0.2501004659307843, 0.3025381504027249, 0.11802699133791857, 0.21180756439876233]]","[[864797500.0, 861387900.0]]",124.77
4,"[[0.05104415513790625, 0.3187477223487418, 0.12746368094194616, 0.21696266203710685, 0.1529527351347778, 0.03183194364651856, 0.16110586674875876, 0.2109561259561874, 0.21864960305070558, 0.10198466573258891, 0.12149534418418324, 0.3385874373417387]]","[[864797500.0, 861282600.0]]",126.64
4,"[[0.1080313771645591, 0.22385014565041192, 0.19281450636568684, 0.1367206560694924, 0.12696716325105784, 0.23654497204288144, 0.20905233521545596, 0.1383939412094188, 0.2733161700404064, 0.11850382414576906, 0.1456390370860418, 0.2501072340625821]]","[[878738600.0, 876492300.0]]",127.9
4,"[[0.13667630117307658, 0.17609252007242845, 0.13285784561278502, 0.18545435306196711, 0.3523366071279345, 0.1977510550472384, 0.22862421736730631, 0.2099734633506532, 0.33172045866649846, 0.2096884162502209, 0.24954790562774615, 0.07791721887647725]]","[[899772100.0, 899080900.0]]",125.48
4,"[[0.085011636186793, 0.2540059872056878, 0.34181202030665636, 0.24098102819440018, 0.0885336166849289, 0.08855886862413581, 0.10967057751425473, 0.2628843062396819, 0.19287570816910032, 0.12367151864589157, 0.14882790857805675, 0.18523114032239182]]","[[878738600.0, 875718000.0]]",132.52
4,"[[0.14623054589617254, 0.1681246352345453, 0.19872982483675347, 0.05057910234215801, 0.13570732146226575, 0.21460661976664397, 0.3100049139450313, 0.15999395004031502, 0.20847615306708078, 0.21546475730783612, 0.11387997146334929, 0.2987261164252333]]","[[895716600.0, 888067500.0]]",130.74
4,"[[0.12703927101392756, 0.1688508170005255, 0.04806397756228803, 0.3306684663857089, 0.037657149746993135, 0.1017164466994541, 0.28611940653807905, 0.050535830248689684, 0.23632479746720753, 0.10879145035528197, 0.062032974736999064, 0.4373895164353514]]","[[895716600.0, 886988000.0]]",109.73
4,"[[0.36812629938976293, 0, 0.16296601566482083, 0.3424535493068672, 0.19792276131042044, 0.2260985269650646, 0.1782464294911864, 0.1780672650653251, 0.23771816349058855, 0.29699964882464575, 0.15753096123653793, 0.15589005068332062]]","[[464393300.0, 464392800.0]]",92.86
4,"[[0.11630148943660325, 0.22481777949777326, 0.22450563182035016, 0.06414121589777774, 0.09383957383730951, 0.17428991224568652, 0.09052017920811349, 0.3132131110277071, 0.22325112954781604, 0.15957577054916805, 0.2289890498242731, 0.14300016064102947]]","[[728034600.0, 728031000.0]]",119.84
4,"[[0.2881139564336538, 0.16244516845169812, 0.14762143339237416, 0.2481202120040488, 0.161240996688065, 0.1777766507371259, 0.18036948817796689, 0.05681499529183584, 0.1765528101668572, 0.05570761441457722, 0.2032261524313602, 0.02725609533421458]]","[[522335400.0, 522310800.0]]",122.12
4,"[[0.1301470569030324, 0.23876872265905347, 0.1509870215531206, 0.12700961607196953, 0.15077098416015697, 0.1607919021279532, 0.19596321535964262, 0.23513977596998717, 0.19733770736051218, 0.19703221776410082, 0.2696125052651132, 0.22922023808662492]]","[[893941400.0, 892633900.0]]",131.01
4,"[[0.3024983093190826, 0.09753338098289147, 0.25954668792830476, 0.2491057800279266, 0.2966309833658698, 0.17397854303921803, 0.15143983682962814, 0.2937188744057432, 0.13755237367545528, 0.26727083974235305, 0.2530955663013048, 0.14103251287602755]]","[[918643000.0, 918598700.0]]",125.28
4,"[[0.1284717569767671, 0.08080741230497825, 0.1826720352673479, 0.26855154796908265, 0.21474295386727993, 0.2757523204704042, 0.17499633203680198, 0.13599681012975862, 0.24478026176288736, 0.24011159008917798, 0.23512139508488822, 0.15321505420424708]]","[[909611900.0, 820857100.0]]",128.3
4,"[[0.3565051842231747, 0.2458262461249484, 0.3119514806957944, 0.16882427711150902, 0.1358872197936472, 0.25868312356031103, 0.17323138938208432, 0.19949838963258165, 0.3749295976934631, 0, 0.284671098295232, 0.28041229746569274]]","[[899416500.0, 898485500.0]]",141.52
4,"[[0.29935649998563546, 0.22661969041791472, 0.19723979951851098, 0.09203041690546009, 0.2348325743900025, 0.14147540096019168, 0.19905459826288385, 0.35997384775473773, 0.17854082822344303, 0.12814561216724069, 0.12964862065183624, 0.2351614704007132]]","[[912133100.0, 777750400.0]]",144.32
4,"[[0.25879074001874447, 0.18163758642908873, 0.1911225721848894, 0.11580433838680337, 0.24198401058758925, 0.04229110318027629, 0.10666175763534166, 0.20258032141045706, 0.14346755469797437, 0.22120099787769976, 0.13264016128315975, 0.3312323990317764]]","[[872357900.0, 871884300.0]]",131.22
4,"[[0.12364381302984943, 0.19409633759909864, 0.22931609322115326, 0.10921588383532249, 0.18116698658081684, 0.20212775215774942, 0.20384914459715928, 0.057038081149012404, 0.18423669779207139, 0.2268847293652384, 0.1546767470286529, 0.1970100394160993]]","[[74016560.0, 74016560.0]]",137.83
4,"[[0.30990085623644736, 0.15244374666529936, 0.15269340159167563, 0.1457560545741977, 0.2831871640743921, 0.30262281616949954, 0.31880603833819093, 0.10771808563497745, 0.21476041101090082, 0.2548095517750987, 0.2563383832835749, 0.3117528826272986]]","[[895873700.0, 894063300.0]]",131.96
4,"[[0.2611906068227154, 0.2716294077520942, 0.26855427479231375, 0.20835865758817618, 0.3692514347259991, 0.17619535327471014, 0.11531919222853225, 0.21878160880117448, 0.18667230400409549, 0.19452118934383855, 0.22712334126950307, 0.1765172054545458]]","[[556330500.0, 556322900.0]]",152.73
4,"[[0.32685189161527906, 0.13796131649470783, 0.10458364024833151, 0.22269150885995753, 0.23990930685050968, 0.16047102313016756, 0.12401460644361309, 0.23068875120468343, 0.27962831316601083, 0.3723389965893925, 0.2760090814233157, 0.22729536956906965]]","[[368614300.0, 368614200.0]]",140.57
4,"[[0.17710527793277614, 0.2763411443254957, 0.2587029219817282, 0.1554120984433067, 0.1656657834634082, 0.23766823689441388, 0.195180561416609, 0.0868030764703703, 0.10242355072213942, 0.23673206731913615, 0.2120206658805287, 0.27918527323205894]]","[[269167100.0, 269167100.0]]",143.75
4,"[[0.2770410851064739, 0.288618931218068, 0.24395087645356492, 0.19905377516622397, 0.26540529195581597, 0.30454982731131514, 0.08783153624485104, 0.2713549437659025, 0.15555338325168888, 0.33553184714800877, 0.20890893206407113, 0.19481496933889328]]","[[56103730.0, 56103700.0]]",153.63
4,"[[0.2568816655940567, 0.24745714895058407, 0.01465989634741105, 0.17836413244240124, 0.07607212357095307, 0.13829600425597, 0.253886437188831, 0.22883447866870255, 0.24209999315475028, 0.18384183042849833, 0.14855432489491083, 0.1689813537102027]]","[[914245700.0, 754625700.0]]",138.31
4,"[[0.29272293828329393, 0.26269538462750014, 0.23917363059900149, 0.36521169592852254, 0.17364932706272773, 0.1849802893524305, 0.22036960031457997, 0.26027243050182436, 0.24732842886367923, 0.14459253501151487, 0.2659485597023613, 0.2132199093958524]]","[[709286400.0, 709268600.0]]",157.85
4,"[[0.14966888680232082, 0.3158679818913862, 0.09683159070238385, 0.31124330287765156, 0.21512737954492386, 0.1411445626211241, 0.22502828247354423, 0.1505107700559898, 0.06185959000429794, 0.16585790695661856, 0.22802274653338633, 0.23102657200369037]]","[[889419800.0, 888032800.0]]",137.48
4,"[[0.19035384505039463, 0.2143457358534359, 0.27351848342399815, 0.20048040669817865, 0.3300569336343929, 0.3058029070045357, 0.32927835476122974, 0.18156681386457177, 0.11988669605569703, 0.2122201937746756, 0.05176747894785158, 0.19198771532529824]]","[[248762900.0, 248762900.0]]",1.19
4,"[[0.446747742428542, 0.1826242084045777, 0.22282105559439802, 0.09671338392780608, 0.20639502915869656, 0.3436654464843394, 0.20074601693347677, 0.16862523169645185, 0.19057117012307065, 0.32193090685070735, 0.2319180772303859, 0.1900735329611152]]","[[693219900.0, 692688600.0]]",193.35
4,"[[0.12139936346741159, 0.2547014265487373, 0.10784243052405934, 0.21118741636942823, 0.12970432950698313, 0.3015248253998357, 0.2521083066284102, 0.08438832531315887, 0.14038148271180592, 0.14852838935967447, 0.2803680646084211, 0.31548117997440306]]","[[904922600.0, 904755800.0]]",142.15
4,"[[0.3176104551810933, 0.12820577420067109, 0.20815377642143731, 0.27202741342354475, 0.12936803823449916, 0.23961086418816493, 0.06694376049805201, 0.11405113944595871, 0.16124366731909356, 0.2725649635105165, 0.10997098533435123, 0.27136654127457355]]","[[278727100.0, 278726500.0]]",139.5
4,"[[0.20585011468748984, 0.2915843684820333, 0.27608054321908887, 0.28032219475624615, 0.22422736629848858, 0.3153497124898954, 0.258209145527366, 0.3055778900277216, 0.18934237147619112, 0.23221803573949443, 0.11902745029391558, 0.32631394994843876]]","[[897676000.0, 897385500.0]]",152.8
4,"[[0.332592464867845, 0.3022477613832633, 0.18439183404240017, 0.28531366170415606, 0.06868346841954498, 0.19745446452700008, 0.3391038803143609, 0.20121000752695853, 0.16872159052016872, 0.0678052500845853, 0.23135756418136616, 0.06015256626080531]]","[[825267200.0, 825255200.0]]",165.85
4,"[[0.08915352610471486, 0.08154292093695144, 0.20024852223918654, 0.327880050071729, 0.23294187600768318, 0.11760443479650695, 0.40156873450194863, 0.3171700582195694, 0.3545167847892112, 0.28364111468327335, 0.13183343624106741, 0.2595743764414666]]","[[789738300.0, 788903100.0]]",157.85
4,"[[0.13583772605439015, 0.12226954294092644, 0.17290314879692187, 0.16191419500590187, 0.18675610184414282, 0.240849243242688, 0.09718727932433115, 0.2521851748718122, 0.30502629310885354, 0.11212619521545626, 0.105572661617525, 0.24467446656099984]]","[[821913400.0, 821839500.0]]",153.94
4,"[[0.29615083519721613, 0.18788610050595897, 0.06282525242887696, 0.1658693817732558, 0.0935198021577076, 0.05696401788914732, 0.22535800693191627, 0.2874143160889519, 0.3117347957491572, 0.28819310564291784, 0.17177446503810845, 0]]","[[889419800.0, 885417200.0]]",135.09
4,"[[0.38530749139721615, 0.27078280734614196, 0.11917528180441994, 0.243994573837592, 0.25372345459466045, 0.21509307832611407, 0.24831983931763277, 0.1497244305600935, 0.1116930156634885, 0.08735817578483343, 0.13879455919389844, 0.2947716100304708]]","[[505523700.0, 505514400.0]]",145.66
4,"[[0.21604753569070642, 0.10668250255873277, 0.19437401563899592, 0.25312425812274975, 0.18846332055117845, 0.26984239130220916, 0.19223825802205669, 0.20662139305658783, 0.10311558926490196, 0.1821279313838355, 0.14637767298713578, 0.2556556941018539]]","[[909370800.0, 909112200.0]]",145.53
4,"[[0.18207267008073177, 0.16990445639346297, 0.1339524140698156, 0.21013438169565263, 0.2711036256275463, 0.11687767667345846, 0.07000201027953798, 0.26409537912979386, 0.13098893665543873, 0.16273807239121146, 0.2001442017115142, 0.2363545340721995]]","[[663753800.0, 663722300.0]]",143.39
4,"[[0.26810908599862665, 0.3027079823428128, 0.20185896235799666, 0.2923647198046287, 0.13844080085366856, 0.21124824159989947, 0.183980867225925, 0.17051073167082462, 0.09586018991988443, 0.18071341389890216, 0.14400128698874454, 0.20717571889405414]]","[[743857600.0, 743842000.0]]",149.78
4,"[[0.2869994565700796, 0.09796918306488865, 0.12970482599224553, 0.20563426922357073, 0.2800963342471763, 0.2353722284080781, 0.2829293862262266, 0.1417127748024525, 0.1950310208659818, 0.230831557919623, 0.11699151427542888, 0.2483842871525194]]","[[891213400.0, 891111800.0]]",139.9
4,"[[0.15844436180468374, 0.061004530111168825, 0.11297465111926751, 0.2546125555289434, 0.29458196343667525, 0.3040080939048986, 0.07372927725634543, 0.23045015956326287, 0.3714682380425331, 0.24831053056102573, 0.16107875932610677, 0.3023392461427058]]","[[885789400.0, 885752800.0]]",157.18
4,"[[0.30535205802545495, 0.41444684940254706, 0.3733740148092984, 0.2135115730345789, 0.21450556059505294, 0.20261837707903993, 0.276282656069425, 0.03207475513353769, 0.2538375102889473, 0.11271880998834567, 0.16403807679091237, 0.19561048674414921]]","[[879405500.0, 878119300.0]]",299.48
