CPUs,Input Parameters,Output,Simulation Time
16,"[[0.20915271860108806, 0.2128114118434415, 0.18989058628939362, 0.32106739639722315, 0.14167854664749055, 0.11693620451476734, 0.28999474028440586, 0.12716406453954243, 0.20695682033240376, 0.15533601576521405, 0.140026974344792, 0.16257454780664565]]","[[41107220.0, 41107220.0]]",33.17
16,"[[0.2213022470597044, 0.1914290558774816, 0.20245940066168297, 0.23517998582049676, 0.36800850411595337, 0.05663364907890614, 0.19440685735858923, 0.18407977948644524, 0.3274314439963918, 0.320049590982728, 0.11950703408995327, 0.18143420635603924]]","[[1230679.0, 1230679.0]]",7.16
16,"[[0.20256794451783694, 0.35285684149804125, 0.1467355860394458, 0.22203234012552112, 0.18929399772889277, 0.06480510530783043, 0.06339214856062064, 0.2131817011397109, 0.37273550946104966, 0.22936929453229862, 0.07665056523488621, 0.11688991348674616]]","[[527433.9, 527433.8]]",4.49
16,"[[0.23007470167575428, 0.14133779424581258, 0.13105463158514655, 0.2588322603212254, 0.0789323877248485, 0.19148243736759146, 0.10363176485973076, 0.21809913974065812, 0.19445043966087802, 0.20196046946122204, 0.22769378401143794, 0.1998131226005703]]","[[47644860.0, 47644860.0]]",3.73
16,"[[0.26231226820058656, 0.25849357787730476, 0.1511934006781063, 0.286026502386474, 0.3335271127157408, 0.23834551154872805, 0.13244048027026095, 0.3241776649414378, 0.26159888582983754, 0.25045585895173383, 0.18266344321247133, 0.160968530533111]]","[[2519200.0, 2519200.0]]",5.14
16,"[[0.09706901747165057, 0.2048121966922473, 0.2465351228446339, 0.2792933631598646, 0.15148068890973396, 0.2506709866600906, 0.3869621816724104, 0.04236841817639128, 0.2510442809167057, 0.26552446410392233, 0.14903729154910034, 0.3585000505917727]]","[[64171120.0, 64171120.0]]",4.34
16,"[[0.15741343525937296, 0.13863602951820989, 0.19943749964560759, 0.23114394203858576, 0.1568674464433613, 0.09957392940485509, 0.24511852430902706, 0.22459671687031596, 0.20600863355987367, 0.2198824277619862, 0.07021981409602424, 0.2878619046384544]]","[[64171120.0, 64171120.0]]",5.9
16,"[[0.11812828231728044, 0.26166508519375953, 0.06445264119260935, 0.25140019372925043, 0.23748772160610765, 0.2539029186665793, 0.21957967608867054, 0.3536023696465235, 0.1377835361293612, 0.23087174605185518, 0.25930734819156853, 0.3157533107703837]]","[[1230679.0, 1230679.0]]",4.94
16,"[[0.3020151769160247, 0.18743795192477122, 0.04685481365594371, 0.34211842824953015, 0.288998065496027, 0.4157480544422897, 0.32418374854465015, 0.1576001178051929, 0.13872989966628474, 0.19279886026513895, 0.33086036778563443, 0.17572037052174863]]","[[41482280.0, 41482280.0]]",4.81
16,"[[0.3023971942109479, 0.20190134883655106, 0.22421883126665793, 0.12654006841364018, 0.14580816834787497, 0.14534311275948064, 0.1934218975806117, 0.19799234976061234, 0.1748532633407278, 0.08057137576622327, 0.2661038103830021, 0.15131194450078836]]","[[64171120.0, 64171120.0]]",5.4
16,"[[0.19766244482846376, 0.38400750935729144, 0.17970526515874258, 0.18016412111205338, 0.05344358479916583, 0.20695947964602435, 0.20042223223136976, 0.30495279931753133, 0.11198366817175473, 0.19864870856491987, 0.20092371150999186, 0.22186973906309712]]","[[20106900.0, 20106900.0]]",5.51
16,"[[0.25490697123835526, 0.14848298709302252, 0.31677908429643997, 0.19113923313619735, 0.17252591092288333, 0.14741722093024642, 0.1758550889349561, 0.19584066624028013, 0.29807942451394515, 0.1377593810480547, 0.17507977209994763, 0.10670880367214756]]","[[64171120.0, 64171120.0]]",4.78
16,"[[0.33981842384916816, 0.2087977346228992, 0.3445083127756948, 0.24320287455822315, 0.10902622545632824, 0.272797786241832, 0.1669803016909675, 0.07238341371510415, 0.1493472551963842, 0.27013978796564564, 0.31558810091773426, 0.16859129965276673]]","[[175811.3, 175811.3]]",4.25
16,"[[0.054391972155444945, 0.17703696972820696, 0.15516035834513547, 0.21590053004070178, 0.20335021022655003, 0.21253418581180475, 0.16999007795100413, 0.1503544707896437, 0.2603220720163652, 0.18547411192598928, 0.17180382517467851, 0.2564023589740021]]","[[62476760.0, 62476760.0]]",5.84
16,"[[0.24308590579747802, 0.28809373106051883, 0.25440275966207154, 0.2049494422784638, 0.27163948388928816, 0.16855951266454522, 0.2493062930300009, 0.27136752282055143, 0.015196562812067715, 0.11513770144457369, 0.25058452207284077, 0.15302714939294684]]","[[62476760.0, 62476760.0]]",4.76
16,"[[0.20496384676717558, 0.11453703543875833, 0.11637296341256317, 0.3269749647742584, 0.3377670664166659, 0.14094189813358343, 0.31947944704892833, 0.23799485989279595, 0.16379790416137302, 0.10916188428440353, 0.18028069715987508, 0.33791700119048856]]","[[15007710.0, 15007710.0]]",4.68
16,"[[0.2357535998401945, 0.251822306637065, 0.22064815932112863, 0.1857231803298215, 0.24710509043876308, 0.22036647574101542, 0.16052531066176245, 0.10400530456254972, 0.1651803657244698, 0.05560151690811077, 0.2339912482007645, 0.1277961780098007]]","[[64171120.0, 64171120.0]]",5.78
16,"[[0.25780649112203147, 0.22124474680227213, 0.20868518442837122, 0.10055248650608804, 0.2831167264312213, 0.18888874778739903, 0.20364859469311627, 0.15157895609274047, 0.15614237847226858, 0.24056307837046736, 0.05947704058638162, 0.26862643431231614]]","[[64171120.0, 64171060.0]]",4.24
16,"[[0.1790795207276668, 0.22280376291125406, 0.14406499444293513, 0.2103756894740684, 0.1748400878234073, 0.15657682012561486, 0.1909809921442313, 0.1173841509799798, 0.19374828432551047, 0.16384036350068606, 0.2176406150993439, 0.33063189074265265]]","[[51061660.0, 51061660.0]]",4.93
16,"[[0.21434140921920797, 0.32146672149817246, 0.12238798125617924, 0.03137047454617442, 0.16381335654002588, 0.3040043970038803, 0.12489323101073936, 0.29093159512138894, 0.2892375001628053, 0.17938866315428953, 0.12875941547524022, 0.14058040734389887]]","[[64171120.0, 64171120.0]]",6.18
16,"[[0, 0.3010986368751565, 0.296515032352587, 0.143129995118702, 0.12656297579229603, 0.19935350238673405, 0.05857389646280001, 0.26163843454070507, 0.3113839385694063, 0.3031872807358154, 0.16634428436817755, 0.21460002607703338]]","[[64171120.0, 64171120.0]]",4.13
16,"[[0.15334126694528305, 0.182763436549937, 0.2392819461280209, 0.175826321554022, 0.1782583138685109, 0.2572949147681028, 0.005372486439369328, 0.12452710846985736, 0.04248813378269034, 0.21743324135307604, 0.18500885505120954, 0.17217814361245634]]","[[64171120.0, 64171090.0]]",5.77
16,"[[0.23880022191159767, 0.036484037401759595, 0.2286309967988869, 0.30475710552985746, 0.16733031528473263, 0.18240373541935476, 0.17330101902055772, 0.31785684963124683, 0.23591577186865592, 0.2261226218320148, 0.2758515270687396, 0.21752119548074264]]","[[45722140.0, 45722140.0]]",4.89
16,"[[0.27990316717441865, 0.11162705968908375, 0.24339922132487177, 0.224619882121028, 0.13554184917714002, 0.20219019498028293, 0.21682354359252004, 0.24487523144171391, 0.240870002859912, 0.10235726291607095, 0.1937109759328688, 0.192970851479656]]","[[19350450.0, 19350450.0]]",5.3
16,"[[0.16820213553954116, 0.21040596400733966, 0.14777784191039545, 0.11319979347820015, 0.22962483154760996, 0.3067988966726136, 0.23046039501722718, 0.18550267673411724, 0.19943505919447954, 0.1309276435975943, 0.18960203540143902, 0.17939932355093105]]","[[24624790.0, 24624790.0]]",5.36
16,"[[0.173798523142084, 0.05900206959792023, 0.3109763804216245, 0.20850879623752358, 0.06797672100889984, 0.045103194634373345, 0.33593491383036844, 0.30205193164071187, 0.16480736742838104, 0.24834107473880063, 0.1961912526946237, 0.13468343412095557]]","[[64171120.0, 64171100.0]]",6.56
16,"[[0.1054598727390382, 0.17217429991898217, 0.2876283335807391, 0.24729787313934534, 0.25589776499082306, 0.20954760093436992, 0.09638798160321631, 0.14111589424205043, 0.08628031919768399, 0.1604614903684258, 0.12463426911847872, 0.12351983317353483]]","[[21078500.0, 21078500.0]]",5.0
16,"[[0.12490229794757493, 0.1968450196245499, 0.17229643115985196, 0.22831029406565892, 0.17625583766119837, 0.28951176107776694, 0.23276171669968496, 0.19668095099293245, 0.3143977090813528, 0.26993196079496673, 0.22003179121085092, 0.15543765878662252]]","[[31627180.0, 31627180.0]]",19.87
16,"[[0.1465697506304769, 0.23195776535641421, 0.16163603856277728, 0.166363477020257, 0.2598634790894795, 0.019018035503652886, 0.18588145193239974, 0.1354368659319291, 0.17581187032032264, 0.2081246102229776, 0.2719934095447736, 0.20401781266347768]]","[[57998870.0, 57998870.0]]",5.24
16,"[[0.21161548236264513, 0.15655566521055736, 0.09572010169872247, 0.2013583112252046, 0.2506639844565585, 0.08921555678485442, 0.14135859073035223, 0.08387701224662823, 0.11810543251443048, 0.2657950994707725, 0.1620322089051595, 0.20116920760097945]]","[[52724530.0, 52724530.0]]",5.36
16,"[[0.12891800838864154, 0.15851228819472973, 0.22645982011836568, 0.09253470233202858, 0.05176385400110778, 0.12953101538806824, 0.2639443088241091, 0.18980518532659718, 0.10219237497275874, 0.12612798741365994, 0.2695191828868393, 0.24978756092064394]]","[[64171120.0, 64171120.0]]",5.27
16,"[[0.030849226454847806, 0.1434175829529998, 0.20504996611555654, 0.1634912644638702, 0.23391859443867652, 0.1598446170320204, 0.3132173972189759, 0.34698141462539733, 0.15163761394506403, 0.17677782267256612, 0.14292179570085256, 0.1487323900561674]]","[[64171120.0, 64171110.0]]",10.79
16,"[[0.23306905170638817, 0.17849701819681985, 0.42679851357371146, 0.026491084202827975, 0.1455589004570885, 0.23440721263034278, 0.23428172652872342, 0.11353665073308736, 0.36298599614242705, 0.21065775689304356, 0.25668202857582795, 0.40860016270552346]]","[[1230679.0, 1230679.0]]",4.98
16,"[[0.23204686069058417, 0.20710201885475638, 0.18051625178565986, 0.28017518923234563, 0.2901075374952881, 0.18340627891546085, 0.12564852714321623, 0.09176761445457836, 0.22754569929516721, 0.31147985129821776, 0.3743817226731649, 0.2840664403369686]]","[[26379030.0, 26379030.0]]",4.56
16,"[[0.17115278647032167, 0.2741403887528655, 0.21135026328740017, 0.29847186262780534, 0.2090815276452287, 0.13809239050921582, 0.08095753423930392, 0.2816177748805845, 0.38372425719670333, 0.14655981104167332, 0.08582383394506292, 0.29814619297485556]]","[[47644860.0, 47644860.0]]",5.69
16,"[[0.11400540383293287, 0.08506547413062732, 0.18607037114467612, 0.27033723515553104, 0.12162707648990045, 0.32567857806509154, 0.1976634137543634, 0.2601701081403372, 0.22009035976835434, 0.114790368250493, 0.23853113261880848, 0.1441767533559663]]","[[64171120.0, 64171120.0]]",5.53
16,"[[0.35879111732147584, 0.27634571462786633, 0.13960044899154778, 0.19007778047717275, 0.1312763044313858, 0.06851517617453812, 0.29094188636325874, 0.24725707269025754, 0.2538621495342179, 0.28971676849183325, 0.2106763546776332, 0.28142848638026585]]","[[64171120.0, 64171120.0]]",6.34
16,"[[0.042904072359953, 0.2712667110462576, 0.10750709348707004, 0.20752102031074973, 0.157087780072852, 0.21209801695737585, 0.18302258558785622, 0.2544096364798379, 0.10479419764070881, 0.03281524379754344, 0.028716833666060815, 0.18111866355528927]]","[[2637169.0, 2637169.0]]",4.7
16,"[[0.18223337612944757, 0.25629169200266033, 0.3287455921286937, 0.1572850187824968, 0.1603972268140033, 0.21601016339170648, 0.25605459548432585, 0.21390951041999437, 0.3383725474448681, 0.17309919720175293, 0.3428652935947436, 0.18942676828905958]]","[[47420560.0, 47420560.0]]",6.85
16,"[[0.2181686821044046, 0.1238978219748539, 0.15845834530274328, 0.18285430976952968, 0.27650528486706494, 0.2784758503586498, 0.2681468945213908, 0.2904420118560465, 0.1879541385533406, 0.29199667697293114, 0.15339642537908973, 0.3060340174284361]]","[[64171120.0, 64171120.0]]",4.81
16,"[[0.22359268255823733, 0.23690146636454543, 0.3008739720249962, 0.25545337731853274, 0.19695439235490053, 0.1406693969784341, 0.2229017840670975, 0.16500727308797986, 0.17221538821344298, 0.18330307280359615, 0.1601597744750228, 0.24659535141542852]]","[[64171120.0, 64171120.0]]",15.61
16,"[[0.3730263324671277, 0.23433976197819806, 0.2415399688195025, 0.4499329157617269, 0.3172213327215479, 0.1528617427002182, 0.12698565699315037, 0.2170031714460866, 0.12757993877395835, 0.2544680511493279, 0.16323383401634942, 0.30857681930617914]]","[[64171120.0, 64171120.0]]",4.76
16,"[[0.14163253635540698, 0.18972343764204697, 0.1358295650559451, 0.14273211210045592, 0.14791091806595943, 0.13422145171307387, 0.2063303848460534, 0.06531218468634609, 0.2697186001008224, 0.0772808339611939, 0.24601045809912517, 0.1664774140638603]]","[[52919200.0, 52919200.0]]",6.43
16,"[[0.27530585083120807, 0.19975391156858208, 0.1960771055792365, 0.16933670532137515, 0.10254446336971113, 0.17220434866244325, 0.11361920116352564, 0.0228759336391621, 0.13073724376648097, 0.08905196410715378, 0.09499447099802616, 0.3465836969122247]]","[[64171120.0, 64171120.0]]",4.16
16,"[[0.20196866225862975, 0.08921912869943907, 0.28033511118459037, 0.15403906092248687, 0.21525290063772742, 0.2640282752637697, 0.20935367079573874, 0.23022676289773408, 0.22868708541692775, 0.25635638694882557, 0.1308929653497803, 0]]","[[64171120.0, 64171120.0]]",4.55
16,"[[0.2970442624827308, 0.24315453050162128, 0.17778422061534777, 0.2194998015001718, 0.16912085072814403, 0.2679877736067482, 0.08978854188782864, 0.19072393649119182, 0.21757292100793157, 0.33141091878694, 0.22067530229628252, 0.24016527802239934]]","[[64171120.0, 64171120.0]]",5.1
16,"[[0.22582812962731433, 0.2914486320323893, 0.1664404129292018, 0.23484352034717149, 0.21845732742269042, 0.15061824418163922, 0.3546279811157571, 0.23224263469480647, 0.2776288484472118, 0.05091759962083395, 0.26449597994072255, 0.23784874015168622]]","[[64171120.0, 64171120.0]]",6.07
16,"[[0.20596261016040032, 0.2682423782567919, 0.2508266577192059, 0.12269737437249263, 0.08839316533324962, 0.3672405419251954, 0.1827637622023954, 0.22001225974516667, 0.06371709378046977, 0.1524275180088152, 0.1692377206982038, 0.2705728398349022]]","[[527433.9, 527433.9]]",5.83
16,"[[0.0717926243341715, 0.24602484433906424, 0.12534294697492931, 0.3590069218561871, 0.029726294796883795, 0.22615873491374652, 0.25319756589332754, 0.19725082891426907, 0.1825465740630107, 0.30465322064181344, 0.1361609477250508, 0.08791239462848043]]","[[64171120.0, 64171120.0]]",4.4
16,"[[0.12287531913786136, 0.21739004922790495, 0.25779882600263593, 0.19385342300313668, 0.20032027839611227, 0.10720490371617959, 0.12935355198235113, 0.15910616634114097, 0.24304753349012576, 0.23335212744044173, 0.23046040216881478, 0.18483656001286988]]","[[56314020.0, 56314020.0]]",4.13
16,"[[0.1951699498589529, 0.11958424030315115, 0.02166107378297988, 0.05570539606929498, 0.2120711813871352, 0.2475174795049635, 0.179263586752181, 0.2795388018626247, 0.2119705208860821, 0.3653769901645809, 0.305732281505139, 0.15715762280344472]]","[[64171120.0, 64171120.0]]",66.74
16,"[[0.2470871967082044, 0.2000239210686165, 0.07526848623667624, 0.14707929966721062, 0.42907954878587995, 0.20500901330551852, 0.0716730535703212, 0.17898935540220476, 0.2002517075322006, 0.12400727311565465, 0.2869972985807086, 0.26091802411179416]]","[[1230679.0, 1230679.0]]",4.75
16,"[[0.18798641071865818, 0.2279626948638985, 0.23307530491328934, 0.22566667499905146, 0.1189042612688981, 0.16728899957511323, 0.1365802536490859, 0.17178723565444182, 0.22832298772526619, 0.1887108963143331, 0.2929175370372976, 0.10091334846768105]]","[[36399030.0, 36399030.0]]",5.2
16,"[[0.18693800673510982, 0.2506519286343646, 0.1949637129684174, 0.26095905620667104, 0.21377175586854677, 0.2889852832902754, 0.07792587768137015, 0.2509432789621376, 0.09711709655522308, 0.15046482646873358, 0.1216248975797929, 0.14797879640440947]]","[[52222050.0, 52222050.0]]",4.61
16,"[[0.42367994620559685, 0.07804402684714323, 0.17318148026438163, 0.10451665423230114, 0.2444795701281419, 0.1441230126602458, 0.0429499372407757, 0.20473867238236865, 0.1860512087840888, 0.17000591118451036, 0.297464286459776, 0.059416772340774]]","[[64171120.0, 64171120.0]]",87.91
16,"[[0.329591922426073, 0.16285095108950373, 0.2143828954401754, 0.2837720386168874, 0.21896222952337452, 0.295958904828371, 0.24164846371009907, 0.1323394226008619, 0.3123191096698666, 0.16576442490445434, 0.20331820253872085, 0.20671618394721866]]","[[64171120.0, 64171120.0]]",5.02
16,"[[0.2867764035916715, 0.36483733849216804, 0.2706112744596035, 0.32479541775594334, 0.24094575466926504, 0.24192885359629251, 0.18786929389610563, 0.20674738489207126, 0.10290754518331881, 0.22410606262459604, 0.10613639329772653, 0.23026345481499755]]","[[5450150.0, 5450150.0]]",4.48
16,"[[0.2676350770032975, 0.10879644735762392, 0.11160659556742189, 0.24088103474036396, 0.190656001397232, 0.2240750055819043, 0.2795440322540157, 0.26850364090128437, 0.18018915640404226, 0.13875888362088412, 0, 0.22464406913385745]]","[[1230679.0, 1230679.0]]",4.35
16,"[[0.11670159571124585, 0.18514994779480434, 0.29990093984426747, 0.17216940436710979, 0.34086549501296326, 0.24900378858399075, 0.23996986891619881, 0.3090752326579652, 0.19136345676826286, 0.14475011708157445, 0.18758710057152658, 0.07485147318995922]]","[[21273170.0, 21273170.0]]",4.31
16,"[[0.15988079673723943, 0.3142905353829399, 0.10005523460548293, 0.2624433634046286, 0.2670356897768995, 0.12401326784121242, 0.1637482381056831, 0.22595893665229524, 0.12193773149457736, 0.10359318536356664, 0.17903748955531834, 0.07117258288288761]]","[[64171120.0, 64171120.0]]",5.14
16,"[[0.08976556279233038, 0.28000388060600595, 0.1933098895806972, 0.0826737616603361, 0.18432101158144096, 0.17753686865345691, 0.15718712774836893, 0.24022954870657015, 0.14623493529227868, 0.25811871053067414, 0.11212855859471471, 0.19647516084312827]]","[[41068060.0, 41068060.0]]",7.22
16,"[[0.3092595388804604, 0.13193942158380695, 0.26263659351484103, 0.13078458762391493, 0.3222161082142194, 0.11087151406821567, 0.15392216991091995, 0.4309490832790902, 0.24780426892101448, 0.19496968806079615, 0.2154919780420424, 0.2911344089557095]]","[[64171120.0, 64171120.0]]",44.64
16,"[[0.17522279041213668, 0.15415221332902757, 0.16848437870887073, 0.2962168657632035, 0.30351870761238453, 0.1965371288260902, 0.21373053781252885, 0.1001338741828478, 0.2816916729475038, 0.279531960055777, 0.42569092908780115, 0.11445055163246434]]","[[64171120.0, 64171120.0]]",44.11
